round,average weight differences,train losses,test losses,test accuracies
1,0,0.026967379927995017,1.7523113420814465,0.4048
2,0,0.01965142334863306,2.402301461833298,0.1014
3,0,0.024855668583537875,2.7969519347901555,0.2075
4,0,0.03184632529175078,2.1831317198504308,0.316
5,0,0.023589363471036844,1.8276722142650823,0.2733
6,0,0.017106094005879844,2.400861350594053,0.1868
7,0,0.024514114905153594,1.7844842368630087,0.3677
8,0,0.02207903810265687,1.7136643957939877,0.2985
9,0,0.01977257483014384,1.7671703920242892,0.4493
10,0,0.021346819653497155,2.0267537361497334,0.2831
11,0,0.019151543124141013,2.453099767873242,0.2758
12,0,0.026281196787735096,1.568249235487288,0.4985
13,0,0.019492027041848894,1.6245150406649158,0.3947
14,0,0.01862443524717144,1.5694416844920747,0.4638
15,0,0.014829324957304792,1.8218863154672513,0.3506
16,0,0.020350620612021884,1.5997411574527716,0.3884
17,0,0.01809875437458686,1.5473817943767378,0.4473
18,0,0.015033189860048068,1.5177369770730378,0.4478
19,0,0.01543594812655931,1.6966932480502281,0.3395
20,0,0.017966129617662193,1.6884889860821377,0.4542
21,0,0.019558639080860304,1.5257567296362227,0.397
22,0,0.013735637824523899,1.3521762129607473,0.5647
23,0,0.018301351197694472,1.4227367928073664,0.5405
24,0,0.013953093071902529,1.484387827147344,0.4947
25,0,0.014425858214986672,1.6218348551707662,0.3922
26,0,0.017472175942521265,1.6399278747048347,0.3233
27,0,0.016358844820210862,1.508681175815072,0.4106
28,0,0.018313577854237845,1.392887927923992,0.5275
29,0,0.014792243594641066,1.8179886303130228,0.3758
30,0,0.02276472792486054,1.5444352323082602,0.4575
31,0,0.01625024261323878,1.5318343047123806,0.4351
32,0,0.012666086015848455,1.3500936198386417,0.4775
33,0,0.01730645267244571,1.0895746228801217,0.6771
34,0,0.014231035604903203,1.4888402329888313,0.4172
35,0,0.011410226786605967,1.121683828390328,0.6216
36,0,0.010349537230076547,1.1858894411166003,0.5763
37,0,0.012529834450870114,1.1853607756317042,0.5704
38,0,0.012384060332906384,1.221671888023425,0.5738
39,0,0.01314275600627314,1.1073399053257742,0.6106
40,0,0.011492898958276782,1.1636492116436077,0.6165
41,0,0.012417815452470237,1.1274971802523182,0.6011
42,0,0.011209630450842976,1.1929426929753297,0.6018
43,0,0.010653402298375216,1.2853658055044284,0.5537
44,0,0.013993751053104525,1.0487003371973707,0.6598
45,0,0.008471146397905738,1.2097538045257519,0.5504
46,0,0.014521866200137689,1.085612948153429,0.6072
47,0,0.01115922858355118,1.3415396243903288,0.5354
48,0,0.013542196088889732,1.0600661946709748,0.6414
49,0,0.012070964104044945,0.9472914622847441,0.6806
50,0,0.01191287067712983,1.1077302565240557,0.6061
