round,average weight differences,train losses,test losses,test accuracies,average AUCs,Kappas
1,0,1.4546437798142433,2.6960621988697415,0.1011,0.5001139798375634,0.000226625678887159
2,0,0.9422353164553643,3.352917742577328,0.3334,0.6312135429320394,0.2601434023221308
3,0,0.6582306460738181,2.6033437646877995,0.3578,0.6447958908585532,0.2872071565467009
4,0,0.41532131690531965,2.115544258409245,0.3854,0.6601134238290269,0.31783798505634536
5,0,0.26748907370120284,2.083911611016389,0.4746,0.7040674361720696,0.4159837748865776
6,0,0.24685501967836174,1.8225701880303158,0.4512,0.6941609614411985,0.3906904224717014
7,0,0.2104076139368117,1.6660824695210548,0.5218,0.7330032989641141,0.46916965201384353
8,0,0.20535496202111242,1.5299919133733033,0.5432,0.7441766978524949,0.49239713021694875
9,0,0.16724430858530104,1.2814604408422094,0.5725,0.7617777308266683,0.5251940162761937
10,0,0.14752852887893098,1.2238588420448788,0.6219,0.7874628499742539,0.5797629718673595
11,0,0.14538150090444835,1.065766087952693,0.6467,0.8010939333283813,0.6073145091787039
12,0,0.1203181664752774,0.9401687184336839,0.6836,0.8207768219109755,0.6482040388111
13,0,0.12856678355112672,0.871385976387437,0.7003,0.8315581933101056,0.6668755484062674
14,0,0.11336287864344194,0.8024807411014654,0.7296,0.846959253470694,0.6993676269187828
15,0,0.10940530969714746,0.8317518699321018,0.714,0.8395415509111178,0.6821725917067094
16,0,0.0994734760960564,0.8108503528081688,0.7192,0.8442884589898046,0.6881137172041105
17,0,0.1085059236739762,0.7160626237939118,0.749,0.8593299793256186,0.7210666522347368
18,0,0.0800280262172455,0.8490891350302726,0.73,0.8458697091092333,0.6997058719113415
19,0,0.10178369578369892,0.7334749267739096,0.752,0.8610168277459579,0.7244119311765026
20,0,0.07629285802156664,0.7461201687147663,0.7541,0.8619238996546853,0.7267224633679463
21,0,0.12396266566333361,0.6978723978161052,0.7689,0.8693158896831573,0.743085980717797
22,0,0.07500957444566302,0.7129283475268419,0.7685,0.868663100656212,0.7426065739704176
23,0,0.07405448161251842,0.6356762390417657,0.7872,0.8802939216823689,0.7634730891340438
24,0,0.10084327155491338,0.5864212559476779,0.8036,0.8902992130520395,0.7817558733422656
25,0,0.06931693403003736,0.5832654246763819,0.7993,0.8882105369759383,0.7770610555455879
26,0,0.058523451335029675,0.5921855011753215,0.8,0.8874327126432691,0.7777098212002278
27,0,0.0628012885809294,0.5087198119634276,0.8289,0.9036550339315091,0.8098280761336791
28,0,0.057163400770863515,0.5440526466081097,0.8166,0.8969338398433724,0.7961678760483739
29,0,0.06790534939127975,0.4869484829295213,0.8334,0.9060302385361872,0.8148049893759092
30,0,0.057397756576887324,0.4583122266136157,0.8468,0.9144814920573825,0.8297467708813502
31,0,0.06070101571967825,0.5235230525492862,0.8231,0.9001837652602027,0.8033613515062127
32,0,0.04697099129640264,0.5113913248393945,0.8299,0.9036819328413029,0.8109034977516859
33,0,0.05010466354119125,0.4424179538989523,0.8572,0.9199240110871768,0.8412856943527471
34,0,0.05137194557313342,0.46491780170020025,0.8452,0.9121139181957576,0.8278997822187366
35,0,0.05179896443471079,0.419145486299779,0.8638,0.9223582743288132,0.8485694751907213
36,0,0.04285877097008052,0.39857175296089453,0.8685,0.9265246496971606,0.8538597631396827
37,0,0.03767930464935489,0.43334393236477664,0.8552,0.9175920712563908,0.8390060912067628
38,0,0.056884588736516896,0.41141977047274825,0.865,0.9240313490745352,0.8499450031763864
39,0,0.038920423221250534,0.38677210956337343,0.8697,0.9259029227660382,0.8551322851255456
40,0,0.0361689272908261,0.38430671042697445,0.8739,0.9291943775562365,0.8598422786600033
41,0,0.04990283364101196,0.37016061669701983,0.8783,0.9318941387831605,0.8647532199680079
42,0,0.03509276836115168,0.3553366020298118,0.8844,0.9350677508780747,0.8715106385301048
43,0,0.034052821288496495,0.3561289992159719,0.885,0.9352024572970293,0.8721723808131944
44,0,0.048010819694027304,0.3297239530024825,0.8925,0.9398586828384963,0.8805202970952283
45,0,0.03100921098017716,0.3858558052355886,0.8752,0.9304593139783218,0.8613032607981246
46,0,0.031818540909385774,0.3814839081850591,0.8781,0.9322643222652383,0.8645303913231349
47,0,0.039706009769404776,0.3262676996220449,0.8926,0.9390308719907056,0.8806082403192041
48,0,0.03044280946569051,0.31489830244641015,0.8965,0.9418331537103206,0.8849586055498012
49,0,0.03205889849488448,0.27944863463046066,0.9097,0.9487596663445983,0.8996159615734792
50,0,0.026103258668750646,0.33759486339511763,0.8901,0.9385452611397692,0.8778536293032144
