round,average weight differences,train losses,test losses,test accuracies,average AUCs,Kappas
1,0,1.360303932229678,2.4496081224672355,0.1938,0.5525560006614898,0.10470506472853562
2,0,0.6602102196775376,2.4698203020035083,0.2542,0.5848461248005209,0.1704323122153742
3,0,0.42960334654317955,1.4904048906010428,0.4434,0.6896755170485568,0.38305162793787856
4,0,0.2691075056903064,1.1388982557187415,0.5893,0.7637682150137804,0.5419092932885095
5,0,0.202167330169119,1.0492036240116047,0.6019,0.7737781460345924,0.5566711717829051
6,0,0.1392407052703202,0.9868456385317882,0.6619,0.8111666908568946,0.6245835900834772
7,0,0.15345298700826243,0.707433881843166,0.7653,0.8657753681451787,0.7388224987624948
8,0,0.1493952442511865,0.7563741926554661,0.6982,0.8327373580557866,0.6651854135063318
9,0,0.12303901307680645,0.6334368770669221,0.7751,0.8709240413535694,0.7497947822143807
10,0,0.1545167844795829,0.9324057236978203,0.6922,0.8279281593033904,0.6582485937701295
11,0,0.14461116144852712,0.9149346566124327,0.6563,0.8083747854655442,0.618754530617666
12,0,0.09494121095382921,0.6578026400629882,0.7533,0.8618698222273841,0.7258276753478715
13,0,0.09087676544143405,0.7610128223896027,0.7212,0.844632165964421,0.6905347614821093
14,0,0.08075278177302486,0.4698473986736528,0.8408,0.9102664918565951,0.823017701820602
15,0,0.08767535587819293,0.49618771862072547,0.8249,0.8995341307733895,0.8052253835975389
16,0,0.09734974628225124,0.3636829297348952,0.882,0.933712704965828,0.868833415625544
17,0,0.05934749787807878,0.40019786300932525,0.8424,0.9113044373993038,0.8247941706708222
18,0,0.05046884683000906,0.38038917151606005,0.876,0.9297605455304849,0.8621065342008655
19,0,0.07456004123351563,0.5118528980358391,0.808,0.8918312287683857,0.7864768920732994
20,0,0.07565367153077387,0.5570404821900046,0.7894,0.8795400504612936,0.7658073635458144
21,0,0.062488191132097394,0.3482420723766658,0.8868,0.935764525237766,0.8741119498853462
22,0,0.053200441998248506,0.5544950911763368,0.7965,0.885128359343784,0.7736568645407296
23,0,0.09084138524535065,0.3539982855936904,0.8757,0.930471541534664,0.8618573355694145
24,0,0.05897475078830675,0.32037719267948417,0.8943,0.9409118576123202,0.8825136677619014
25,0,0.05195230478852238,0.33062720119620964,0.8906,0.937999585563478,0.8783470802059368
26,0,0.05425555000303171,0.44490212567482784,0.8466,0.9153388549201017,0.8295607331217294
27,0,0.047445685580780265,0.31205717272534494,0.8931,0.9389631294880327,0.8811469829800923
28,0,0.04871132193988888,0.3529404282664797,0.8806,0.9330330646106555,0.8672880461163592
29,0,0.04784257030682056,0.2826530572715079,0.9065,0.947039694652944,0.8960381645565749
30,0,0.061091139346332056,0.30649793112448825,0.8914,0.9389030794511882,0.8792753036545711
31,0,0.05349471848283428,0.4004902292019243,0.8496,0.9150019064390648,0.8327843252115398
32,0,0.05815625555282976,0.448711227934072,0.8397,0.9108366587067047,0.8218653414663047
33,0,0.057294303408335204,0.2560367278968263,0.9165,0.9530673165927082,0.9071787581600571
34,0,0.05193846093642059,0.4247777469598564,0.8514,0.9155883612878976,0.834721983802443
35,0,0.038538988863743726,0.3799326631483758,0.8713,0.9270758320363216,0.8568661348478045
36,0,0.043317843320264525,0.26900811011719095,0.9069,0.9483604574490606,0.8965437465989868
37,0,0.035608173475367946,0.36794167676359224,0.8676,0.9244785494289731,0.8527646877232439
38,0,0.037029084503204406,0.2576140862337913,0.9129,0.9512426767821198,0.9031790422266321
39,0,0.03706618751834644,0.2378685842891028,0.9208,0.9559450230206263,0.9119779808028866
40,0,0.03169585023854031,0.2534383814307345,0.9142,0.9518212685254536,0.9046179020391837
41,0,0.040166015935381036,0.3248072318542915,0.8843,0.9353445821374624,0.8714015439995226
42,0,0.035077039446230626,0.29127614539425084,0.8983,0.9421616666373642,0.8869014874255973
43,0,0.039564740360088765,0.21416698042659243,0.9289,0.9600294687992943,0.9209628068532871
44,0,0.03676043792610127,0.2788420303184895,0.8975,0.9431389374791882,0.8861013816380225
45,0,0.03609690502268495,0.3386973243230467,0.8793,0.9322822756009032,0.8658212792132337
46,0,0.0381792575296616,0.20308004436528038,0.9337,0.9628805172627658,0.9263032585119847
47,0,0.03638656172933043,0.2616938085882527,0.9091,0.9493630557072011,0.8989679773391286
48,0,0.030634645589132564,0.20322026853942,0.9336,0.9626179373428781,0.9261877338509322
49,0,0.028011765905314755,0.23330982445863782,0.9171,0.9538956017868623,0.9078653136700946
50,0,0.0344683820963433,0.19666968646702493,0.9341,0.9631431792572182,0.9267497212932493
