round,average weight differences,train losses,test losses,test accuracies,average AUCs,Kappas
1,0,2.295905241966248,2.2863440878072363,0.1448,0.5175814964280963,0.03747116212053748
2,0,2.2697280683517453,2.2406896907053175,0.2289,0.5649625548446451,0.13259068502286708
3,0,2.1358015471696854,1.889984328276033,0.5318,0.7339741080399095,0.47693458597780497
4,0,1.2641840421259403,0.6937265547977132,0.8102,0.8930544188389625,0.7889909344146248
5,0,0.5852714156955481,0.43767002001879324,0.8665,0.9246819864041438,0.8515795009566952
6,0,0.4071629742532969,0.3567163133934425,0.889,0.9377996126925294,0.8766211014685624
7,0,0.33880561097711326,0.32112513260714187,0.9011,0.9446598095534382,0.8900730507370447
8,0,0.3052802815288305,0.27086177992687865,0.9154,0.9524436398411538,0.9059553800075745
9,0,0.25610226547345516,0.24979142208174346,0.9228,0.9568500399580284,0.9141902428326094
10,0,0.20425916560366755,0.22722689889276484,0.9271,0.9591749361916684,0.918967732050544
11,0,0.20165160062164067,0.20893990185562591,0.9342,0.9629631015257056,0.9268545845017471
12,0,0.19606878895312546,0.1887939926830067,0.9403,0.966456394769277,0.9336369168338509
13,0,0.16322235998511314,0.17553830681855132,0.9437,0.9684319301103608,0.9374174560700554
14,0,0.15170445061847568,0.1668623310786666,0.9466,0.9700721960636631,0.9406427133634071
15,0,0.13349159710947428,0.15836300951529556,0.9488,0.971265009178838,0.9430869502567606
16,0,0.12217834497615696,0.15035440459266114,0.9503,0.971933960020082,0.944751320412872
17,0,0.11244420638494194,0.1429549145429235,0.9527,0.9734443650057194,0.9474219737644319
18,0,0.11559036738425495,0.13468729209445512,0.9572,0.9760118418318955,0.9524251851021558
19,0,0.10280044083949177,0.13539535666824834,0.9571,0.9758901120877473,0.9523121037416501
20,0,0.10638669289648532,0.12428132207118046,0.9604,0.9777846802954263,0.9559814867915337
21,0,0.09504573498992251,0.1180429077784347,0.963,0.9793344370886141,0.9588731395861759
22,0,0.09033344444585965,0.11548572168818966,0.9618,0.9785672069046871,0.9575377770946275
23,0,0.09285431283526122,0.1170196903077589,0.9633,0.979308652312689,0.9592031288332177
24,0,0.0713666004058905,0.10762734289183193,0.9664,0.9812054082259103,0.9626519951254184
25,0,0.0685706183949951,0.10603105006435483,0.9669,0.9814510617024682,0.9632070946147682
26,0,0.07741486679669468,0.10310642194309848,0.9673,0.981710486432576,0.9636525909305745
27,0,0.07157691419520416,0.10363423000912889,0.9675,0.9817728481630456,0.9638741575731438
28,0,0.07061880363523959,0.10277135946245117,0.9673,0.9815747735977005,0.9636504119386543
29,0,0.061044109134469185,0.09919665127645609,0.9682,0.9821809963345203,0.9646520298577411
30,0,0.055993875980377195,0.09740248858942768,0.9687,0.9825123431935314,0.9652081605204326
31,0,0.05907431918766816,0.0958351338342289,0.9694,0.9828503639359354,0.9659857329046351
32,0,0.0492455811315449,0.09385719850687547,0.9699,0.9830892345837816,0.9665411961522375
33,0,0.058599741921992965,0.09091644474601071,0.9712,0.9838635989212772,0.9679867091487482
34,0,0.05761243736417963,0.09049235376663607,0.9712,0.9838651444974176,0.9679870479152859
35,0,0.050578124596562704,0.08927890396685115,0.9722,0.9844550383521329,0.9690989123917596
36,0,0.04618579799612053,0.08726513850470044,0.9728,0.984751607007327,0.9697652495049977
37,0,0.05503054210043047,0.08598144432443794,0.9735,0.9851460231715459,0.9705434295947006
38,0,0.047780480811954476,0.08640566199278654,0.973,0.9848372380131203,0.9699871504987001
39,0,0.05081376856472343,0.08471596332146063,0.9724,0.9845234799194756,0.9693207678015856
40,0,0.04340671731159091,0.08307308898842004,0.973,0.9849121439226642,0.9699885079327653
41,0,0.044888882513740104,0.08155023975319683,0.9747,0.9858147189110482,0.9718772088687812
42,0,0.04092734170809854,0.08284954125989247,0.9735,0.9852010959142211,0.970544269101333
43,0,0.042726237938273695,0.07942488536419967,0.9754,0.9862526038547511,0.9726557778935992
44,0,0.034270353286119645,0.07931120484034089,0.9754,0.986237346803752,0.9726556043394889
45,0,0.029000094103743324,0.08280649332110518,0.9744,0.985651739525242,0.9715438078909132
46,0,0.043302936866472005,0.08046949042200488,0.9748,0.9859070185663317,0.9719889885601696
47,0,0.043497215948242234,0.08126153025432649,0.9754,0.9862634210275694,0.9726558873136223
48,0,0.032626078795903596,0.07845044192336396,0.9758,0.9864848637354287,0.9731006080941004
49,0,0.030030859654827508,0.07764806400908152,0.976,0.986605615184582,0.9733230689394923
50,0,0.03925529939064291,0.0782720755077943,0.9749,0.9859522023274219,0.9720998378956119
