round,average weight differences,train losses,test losses,test accuracies
1,0.5089467912832639,1.360303932229678,2.4496081224672355,0.1938
2,0.1369364008830551,0.6602102196775376,2.4698203020035083,0.2542
3,0.14463950566595687,0.42960334654317955,1.4904048906010428,0.4434
4,0.08132383913402491,0.2691075056903064,1.1388982557187415,0.5893
5,0.15480973748486318,0.202167330169119,1.0492036240116047,0.6019
6,0.06253082192124902,0.1392407052703202,0.9868456385317882,0.6619
7,0.06485847664285706,0.15345298700826243,0.707433881843166,0.7653
8,0.058007384897095136,0.1493952442511865,0.7563741926554661,0.6982
9,0.06712022469214167,0.12303901307680645,0.6334368770669221,0.7751
10,0.0878246740581373,0.1545167844795829,0.9324057236978203,0.6922
11,0.07993292641914714,0.14461116144852712,0.9149346566124327,0.6563
12,0.051678863127645504,0.09494121095382921,0.6578026400629882,0.7533
13,0.07222818413658363,0.09087676544143405,0.7610128223896027,0.7212
14,0.05521090689440894,0.08075278177302486,0.4698473986736528,0.8408
15,0.056621443916253164,0.08767535587819293,0.49618771862072547,0.8249
16,0.18191849385075293,0.09734974628225124,0.3636829297348952,0.882
17,0.03962904417548636,0.05934749787807878,0.40019786300932525,0.8424
18,0.04011536960811316,0.05046884683000906,0.38038917151606005,0.876
19,0.04074452867276454,0.07456004123351563,0.5118528980358391,0.808
20,0.06747894959040537,0.07565367153077387,0.5570404821900046,0.7894
21,0.04717986471698671,0.062488191132097394,0.3482420723766658,0.8868
22,0.037067411477571435,0.053200441998248506,0.5544950911763368,0.7965
23,0.08397523935869193,0.09084138524535065,0.3539982855936904,0.8757
24,0.07944718985579421,0.05897475078830675,0.32037719267948417,0.8943
25,0.033997257615289225,0.05195230478852238,0.33062720119620964,0.8906
26,0.04078430683298538,0.05425555000303171,0.44490212567482784,0.8466
27,0.07965364726104988,0.047445685580780265,0.31205717272534494,0.8931
28,0.04009364710667533,0.04871132193988888,0.3529404282664797,0.8806
29,0.09861925446821129,0.04784257030682056,0.2826530572715079,0.9065
30,0.04052902288303425,0.061091139346332056,0.30649793112448825,0.8914
31,0.03431480472483436,0.05349471848283428,0.4004902292019243,0.8496
32,0.05146196024503942,0.05815625555282976,0.448711227934072,0.8397
33,0.06457415476207254,0.057294303408335204,0.2560367278968263,0.9165
34,0.034759593073595815,0.05193846093642059,0.4247777469598564,0.8514
35,0.04611358082618515,0.038538988863743726,0.3799326631483758,0.8713
36,0.036752847016423354,0.043317843320264525,0.26900811011719095,0.9069
37,0.052200127805415705,0.035608173475367946,0.36794167676359224,0.8676
38,0.037052111055718664,0.037029084503204406,0.2576140862337913,0.9129
39,0.04033681194185005,0.03706618751834644,0.2378685842891028,0.9208
40,0.03702127186311255,0.03169585023854031,0.2534383814307345,0.9142
41,0.05707586890173995,0.040166015935381036,0.3248072318542915,0.8843
42,0.04440234406276237,0.035077039446230626,0.29127614539425084,0.8983
43,0.03360092608791845,0.039564740360088765,0.21416698042659243,0.9289
44,0.031046199047920896,0.03676043792610127,0.2788420303184895,0.8975
45,0.028080841422817006,0.03609690502268495,0.3386973243230467,0.8793
46,0.0366350634835495,0.0381792575296616,0.20308004436528038,0.9337
47,0.039281351404546985,0.03638656172933043,0.2616938085882527,0.9091
48,0.02536522504449425,0.030634645589132564,0.20322026853942,0.9336
49,0.03229175781425543,0.028011765905314755,0.23330982445863782,0.9171
50,0.05607793867388052,0.0344683820963433,0.19666968646702493,0.9341
