round,average weight differences,train losses,test losses,test accuracies
1,0,0.16173824320556873,21.939379406582777,0.0981
2,0,0.15587284165365434,75.50464566953623,0.0982
3,0,1.1200013109426374,2.452750407966079,0.1009
4,0,0.25785673113964086,3.779381058018678,0.1009
5,0,0.21950624785139553,2.8525539704948475,0.101
6,0,0.15186408148785507,3.816308155181302,0.0974
7,0,0.22819692391758267,2.5648435088479595,0.098
8,0,0.18514808170890415,3.1889414529132236,0.0974
9,0,0.12597388587547115,3.1028531842930303,0.1028
10,0,0.16643886982888034,2.891710370968861,0.1135
11,0,0.10928077161343364,3.6399252050241846,0.0974
12,0,0.14888434532373176,2.9385454411719256,0.101
13,0,0.15046087909152617,3.1169548277642316,0.0974
14,0,0.13903247122728027,2.705894698003295,0.0892
15,0,0.12770857953452022,3.2677467021213213,0.0958
16,0,0.1331232364385867,3.111066365697581,0.1009
17,0,0.12003553643130727,2.9437084957292883,0.0982
18,0,0.1094175457547913,3.137318530659767,0.101
19,0,0.11788033869650238,3.7507326116987096,0.1028
20,0,0.1328943740001704,3.1254174587832892,0.1032
21,0,0.1537448742972392,2.8495960843031574,0.098
22,0,0.10779859519410259,2.6545090159033515,0.1028
23,0,0.12599576944206117,2.919893568488443,0.1135
24,0,0.09031815914710076,3.4088649005646916,0.101
25,0,0.1547032639757668,4.730104303663703,0.098
26,0,0.13771016486385876,3.8966850945903997,0.0892
27,0,0.18732756647810578,2.7894251027684303,0.1032
28,0,0.1450404527459343,2.642703826260415,0.0958
29,0,0.12190881421824665,4.3446469641035526,0.101
30,0,0.18537138205491022,3.406336254374996,0.0982
31,0,0.2272234310758791,2.992444395259687,0.0958
32,0,0.12831243977825066,3.1652122910614984,0.1135
33,0,0.16805950743893266,2.428156050906819,0.101
34,0,0.14027650941537426,3.259909977578813,0.1028
35,0,0.12068714354606451,2.6851439369711905,0.098
36,0,0.11174812455562899,2.895033025437859,0.0958
37,0,0.1207413435759912,2.9001647879363626,0.0982
38,0,0.10886940547899049,2.9423487323104958,0.098
39,0,0.08923718328148782,3.1863483349988413,0.1009
40,0,0.12005123878557863,3.411123374465165,0.0958
41,0,0.12559077124516455,3.1641543944170523,0.098
42,0,0.11929153070433525,3.012466137576255,0.1028
43,0,0.12795293889023482,2.9014871758260545,0.1135
44,0,0.1068534343535055,2.6429484422039833,0.0892
45,0,0.0866162860320336,3.857489496279674,0.0982
46,0,0.1332542152397704,3.21079912914592,0.1009
47,0,0.10251852784738406,3.7102162336847586,0.0892
48,0,0.1513841278301041,2.8377534037183043,0.1009
49,0,0.11568841305851496,2.7416208519297802,0.0982
50,0,0.0947037707328183,2.932059453551177,0.0974
