round,average weight differences,train losses,test losses,test accuracies
1,0,0.2757684912315314,2.27320591355585,0.2284
2,0,0.2133674678799944,2.4264017639646105,0.1937
3,0,0.19374616339876696,2.093488781315506,0.2979
4,0,0.14063357071452587,1.880633868229617,0.4004
5,0,0.08031076714522449,1.8356129113276294,0.3636
6,0,0.056343487936575655,2.854478887691619,0.3717
7,0,0.08635379429406818,2.18246106433261,0.5527
8,0,0.05632384338086033,1.7804782800613694,0.4104
9,0,0.0418266289142888,1.6596455277910658,0.5397
10,0,0.056753944331069436,1.1777829497483125,0.6243
11,0,0.04174468415663109,1.1940310445560771,0.5352
12,0,0.03580542797653151,1.33924974605536,0.4693
13,0,0.020447368050218552,2.711286158318732,0.2992
14,0,0.058295951997814136,2.1761681274243982,0.3243
15,0,0.03740501460393067,1.3730327373097657,0.5672
16,0,0.0355016726000275,0.9534917477589504,0.6598
17,0,0.034678723969486756,1.7523106579567975,0.4353
18,0,0.09291571775092564,1.7046773843704515,0.5094
19,0,0.023707653143932188,1.402017712972726,0.6078
20,0,0.036452808185049874,1.0643412216453796,0.5718
21,0,0.021575725488461962,2.4299980371621004,0.4727
22,0,0.054319034484893856,1.0506123387889497,0.603
23,0,0.020110229174182707,0.6395106583264223,0.7922
24,0,0.014892867010259278,1.4010360818000356,0.6203
25,0,0.030368381551596702,1.5071679763733201,0.5686
26,0,0.03282858083051441,1.5851562042145213,0.6344
27,0,0.030476644551127335,1.3601706711349972,0.5819
28,0,0.026339172600482984,0.933956435911215,0.6985
29,0,0.027407167212913225,1.264004867927284,0.5489
30,0,0.0663779715662814,1.371749388184517,0.5845
31,0,0.03397391922323738,1.1035736943506131,0.601
32,0,0.030092562863818884,1.0948818139969163,0.5758
33,0,0.041184455177541886,1.109664858526485,0.6435
34,0,0.029038811683611932,2.755978181863287,0.3133
35,0,0.06523241412717881,1.1837957136949915,0.5441
36,0,0.03208068994726584,0.7613889229525427,0.7236
37,0,0.11063855864047505,0.7910449696574241,0.7064
38,0,0.019460142243788246,1.0123647791185197,0.6547
39,0,0.026112956915609033,0.5831877251339567,0.8005
40,0,0.0960854096801302,1.0802555611938427,0.633
41,0,0.029450076343686498,0.7118879927761236,0.7739
42,0,0.07354565588541354,0.7180252389353552,0.752
43,0,0.09545376090220709,0.90150983280437,0.7
44,0,0.01905194328846354,0.9682417453094653,0.6988
45,0,0.02904040564520497,1.3694313514004848,0.6734
46,0,0.03145465958912867,1.648073814477131,0.517
47,0,0.07768662051356867,1.5997874326766677,0.651
48,0,0.06936500237909742,1.591007465010236,0.5417
49,0,0.061366437699226985,1.4190513529595297,0.4825
50,0,0.0681342561636036,3.357453810940882,0.3097
