round,average weight differences,train losses,test losses,test accuracies
1,0,0.773496913773064,2.321859564750817,0.0892
2,0,0.23691480750418664,1.6288042539244245,0.4716
3,0,0.1034949663101706,4.297968503016575,0.4729
4,0,0.1395671571648747,1.4448071657472354,0.5521
5,0,0.08281421801051694,1.09471497547095,0.6933
6,0,0.06666518411725328,0.5090256780385971,0.8123
7,0,0.061383128251585595,0.351012896770125,0.8887
8,0,0.05669024586641451,0.46562070755442236,0.8492
9,0,0.07497145592121693,0.6105249313412199,0.8472
10,0,0.08156249240116922,0.2490002940628369,0.9261
11,0,0.07572558163258056,1.230539821705241,0.7232
12,0,0.0794015812765872,0.35173534015846103,0.8904
13,0,0.08215975962749858,0.2799350334521217,0.9211
14,0,0.08632077250568586,0.35999095926334146,0.9136
15,0,0.07654017318118703,1.5287737485709463,0.6051
16,0,0.09195965540340871,0.30823994685367795,0.9074
17,0,0.09454151755757613,1.7439762384268889,0.6053
18,0,0.08590184946580584,0.29188362415583363,0.9302
19,0,0.09638579284630397,0.3341600907741079,0.9117
20,0,0.06874279665403063,0.6893087750787188,0.7828
21,0,0.08789874033558445,0.4009876479246434,0.8741
22,0,0.08283727365592089,0.5268732546383788,0.854
23,0,0.098887678185021,1.9629920694478757,0.6335
24,0,0.12394709504030896,0.3903512678399777,0.892
25,0,0.06876300851813624,0.4687674555239404,0.9014
26,0,0.08483176815706793,0.3413894675482231,0.9163
27,0,0.0904690070663661,0.8628476800242807,0.804
28,0,0.09862770361677764,0.47913847915875685,0.8794
29,0,0.09145943054247378,1.386555770020576,0.7598
30,0,0.09224252656698545,0.6664811880060821,0.8254
31,0,0.1022751677838162,0.8333095306423819,0.7832
32,0,0.07793340883091941,0.6762072806762662,0.8512
33,0,0.08908720476731288,0.4866528483997485,0.868
34,0,0.10028716507930553,0.5142561511913682,0.8751
35,0,0.08042942964635946,0.3956605804591754,0.8972
36,0,0.08537569184617307,0.544633609379173,0.8482
37,0,0.08892704595944059,1.0807465240833865,0.7712
38,0,0.08862689258409821,0.8897001988189236,0.7415
39,0,0.11338027950463828,0.4981251071640261,0.8847
40,0,0.09446300081517664,1.9077992572146616,0.6738
41,0,0.10467283502169092,0.44846959992246643,0.8801
42,0,0.08545204981367403,0.48506035143212906,0.8712
43,0,0.10139369585207522,0.4407630713454857,0.8813
44,0,0.09067878439461745,0.3991589969747765,0.9004
45,0,0.12292493236504383,2.381855673091427,0.5764
46,0,0.13095464375307642,0.5688732423505206,0.8726
47,0,0.09015205822368896,3.1262917837519555,0.5824
48,0,0.13367317148373417,0.47865079125021676,0.8553
49,0,0.10233661935513827,0.7084427136144821,0.7813
50,0,0.09818215065272574,0.6989477996233922,0.8078
