round,average weight differences,train losses,test losses,test accuracies
1,0,2.095528545934745,2.3031566006362816,0.1135
2,0,1.6825087278137605,2.3509313012384307,0.0982
3,0,0.6237007787175137,2.56474902523551,0.1008
4,0,0.33080235789809376,2.607242353402885,0.1011
5,0,0.1511137043227056,2.775951093928829,0.1028
6,0,0.14022033975744205,2.8613122891468605,0.0974
7,0,0.1076761006400403,2.7145075949893633,0.1293
8,0,0.08624805634341323,2.7686697631884534,0.0974
9,0,0.07186078079520827,2.583001830775267,0.1394
10,0,0.05860503488315523,2.4258795862744567,0.1117
11,0,0.03832205650021999,2.888234669995156,0.093
12,0,0.052383524077648125,2.542678813266147,0.1176
13,0,0.0423789277278155,2.7565289971175466,0.0974
14,0,0.04734801066640619,2.5190389293014626,0.118
15,0,0.04766219151431737,2.5175762814321336,0.1332
16,0,0.04084934802548114,2.4478770608355287,0.1322
17,0,0.03668953539815266,2.561610592398674,0.1557
18,0,0.03771144931481427,2.52658617420561,0.1175
19,0,0.03484460966510232,2.7263426537726336,0.1153
20,0,0.038162776480555875,2.411003524330771,0.1562
21,0,0.03140165386674926,2.6105472616329313,0.1577
22,0,0.03153978044978893,2.5762114433725927,0.1886
23,0,0.03803469529083573,2.292607185946908,0.1865
24,0,0.027085980576777014,2.5573377806669586,0.1953
25,0,0.0379353475569644,3.0075445038497826,0.098
26,0,0.03488407925593977,2.8041496565387507,0.0892
27,0,0.033289370333289055,2.6959464474088826,0.1032
28,0,0.03118373202756953,2.449317988316724,0.1435
29,0,0.02826326773363822,3.0681889831640157,0.101
30,0,0.03582664701566888,2.4749092630519987,0.119
31,0,0.03394693940725516,2.5716752535218648,0.0958
32,0,0.027226589833671988,2.5846350846017243,0.1139
33,0,0.03021628167693482,2.2988790584977266,0.1838
34,0,0.028284263632014493,2.8140099261217055,0.1262
35,0,0.027462746758016902,2.491907613292621,0.2415
36,0,0.030057612955940633,2.424632464244867,0.1509
37,0,0.027739483991696033,2.5260423459824484,0.2184
38,0,0.027051025949199232,2.6884260238355893,0.098
39,0,0.029506043396514463,2.489005907325988,0.1286
40,0,0.028696524727264076,2.6146569464616713,0.0958
41,0,0.029529457114520187,2.5281823516651323,0.1878
42,0,0.02681368230351816,2.4866212932926834,0.2062
43,0,0.028215159021034858,2.380017415733094,0.1868
44,0,0.026280880265608736,2.3020722380109655,0.1196
45,0,0.022879132688945075,2.909148317993067,0.1856
46,0,0.03065886323869927,2.392789495978386,0.2042
47,0,0.02694688869476794,2.672791098333468,0.1002
48,0,0.02992264390651388,2.355673953985712,0.1752
49,0,0.02459637852610342,2.3520394632011463,0.192
50,0,0.023130472297922505,2.7479533663221227,0.1133
