round,average weight differences,train losses,test losses,test accuracies
1,0,0.023310281559758457,146.9042293281312,0.0982
2,0,1.0383549279246327,18.04610416995492,0.1135
3,0,0.11442494685774748,50.75497954058799,0.101
4,0,0.573465040216697,3.0028749651210322,0.1028
5,0,0.06680934228796569,7.540255798655711,0.1028
6,0,0.14000458346660943,4.231985658597035,0.0892
7,0,0.15782028314233218,4.426688753115903,0.0892
8,0,0.1523573649243528,6.388409189357879,0.0974
9,0,0.18347644542312602,3.7994850122245256,0.0892
10,0,0.1535821014984297,4.565640880803394,0.0974
11,0,0.040756150517650296,7.664233125698794,0.0974
12,0,0.2948809472902992,5.319932412190043,0.1135
13,0,0.13641718239800465,7.239247850551727,0.0974
14,0,0.32276858581541423,4.46475760800064,0.0974
15,0,0.36862310865291625,3.5583472175962605,0.0974
16,0,0.20305081682171527,4.897713655119489,0.0974
17,0,0.22671999996040776,4.945106339302792,0.0974
18,0,0.2474970135830481,4.209470754975726,0.0974
19,0,0.20456077074812215,5.635770296594899,0.1028
20,0,0.393604230293411,4.485643641963886,0.1028
21,0,0.1580355135229929,6.343579131326858,0.1028
22,0,0.24083449075035315,6.974279616289078,0.1028
23,0,0.8045582617331137,4.872292023555488,0.1028
24,0,0.3765788086006527,5.572695534700041,0.1028
25,0,0.4113546126424982,5.961920950822769,0.1028
26,0,0.6966808982415053,5.446500210245704,0.098
27,0,0.6508974157375687,5.42743154392121,0.098
28,0,0.5255195319677004,3.1671655906993115,0.1028
29,0,0.2514885803969753,3.7243028674156045,0.101
30,0,0.2121030885358913,3.796407927373412,0.101
31,0,0.2606911819035114,3.46645722419593,0.101
32,0,0.15030590186227674,3.710542560383013,0.1028
33,0,0.15175349817847586,4.742014573637847,0.1135
34,0,0.22192036587625097,4.352897470923746,0.1028
35,0,0.17548214661874,5.2055652703449224,0.1028
36,0,0.3631552700987789,4.164437707062739,0.0982
37,0,0.16976153370877498,4.69981256412093,0.0982
38,0,0.3612955182141978,4.047287520329664,0.098
39,0,0.32825519022979655,3.7302354445123367,0.098
40,0,0.1252519033154243,4.731321533774115,0.0982
41,0,0.3008835911257933,4.591952518293053,0.098
42,0,0.230173248154835,5.057457981595568,0.0982
43,0,0.21268099599225435,4.907163390688076,0.0982
44,0,0.35542237363928664,4.651015662843255,0.0982
45,0,0.13016882278242184,6.871572215086336,0.0982
46,0,0.4804150489732266,5.560039362330346,0.0982
47,0,0.35834697310602226,3.6145420165578273,0.0982
48,0,0.23659195141405362,3.9760416328527364,0.098
49,0,0.18922738070588005,4.1290760738834456,0.0982
50,0,0.13697495805036244,5.312355105284673,0.0982
