round,average weight differences,train losses,test losses,test accuracies
1,2.2984660813078968,0.17372728193170967,2.4768094909838596,0.114
2,0.07739024130319064,0.018408176725866233,3.5423654717759203,0.0982
3,0.12059292190008122,0.01862772008304216,3.463442703405508,0.101
4,0.09567519957338061,0.021336420988359184,3.1625112161849636,0.1446
5,0.059736263344176053,0.015274266771417074,2.94079520222478,0.1028
6,0.06422612895890882,0.014516669184052483,3.495111928580287,0.0974
7,0.13255028792710238,0.017950381820767577,2.9155682778586978,0.098
8,0.057757333113842305,0.018211413316813953,2.605454952952961,0.0974
9,0.07035662133498857,0.014348598662161214,2.725453372961416,0.1554
10,0.0673626492465218,0.01690537966504316,2.8176332464614235,0.1135
11,0.04515336037283283,0.011948231281377193,3.387086728129524,0.0974
12,0.062315968396038014,0.018183550303507552,2.744050867641315,0.1142
13,0.0794926038829918,0.017062340793265456,2.5175241685142153,0.0974
14,0.05886798709701511,0.014113055577058057,2.625851766750835,0.107
15,0.07421790376823922,0.015190731276384872,2.9951755962432762,0.0958
16,0.05339339095518494,0.015923546455755264,2.808675338665898,0.1028
17,0.06267478979632926,0.014450110007535075,2.758172815981003,0.154
18,0.07187183434811054,0.013790335408071707,2.589541671375116,0.1723
19,0.05345250330613928,0.013277540325051624,3.005477152693386,0.1028
20,0.07752212498232022,0.0177436008283832,2.7266248338900434,0.1009
21,0.051655160098629624,0.01623995303062647,2.666052189878762,0.1332
22,0.07485055330074096,0.013222213706123087,2.5783332917636956,0.1888
23,0.07061590788875388,0.01574125652820641,2.608950847254013,0.1135
24,0.07375785113270837,0.012052046835044572,2.9245110799710208,0.1807
25,0.07952768859693098,0.01752606512750896,3.5482111297095544,0.098
26,0.045682785804631906,0.01765497871000614,3.4213717105670476,0.0892
27,0.09531313999865068,0.018518731743747303,3.0138992478672306,0.1032
28,0.08689278428012719,0.015908545476787612,2.663089753720707,0.1579
29,0.08044384436809741,0.014038516737636064,3.288693388430074,0.101
30,0.05632187851783973,0.01791871696046203,2.8727833470597433,0.1759
31,0.12633008774683854,0.020014464037149425,2.8393736319800915,0.0958
32,0.12424066118288261,0.013194646054757125,2.817582890248527,0.1137
33,0.06849402396182229,0.01689512894415269,2.3354857379255205,0.1457
34,0.055442865326984794,0.012135558774879696,2.8611435402696506,0.1331
35,0.11626847001090308,0.012797327539290276,2.498519966777521,0.1032
36,0.07477930392958305,0.013018194712069608,2.6415527377265713,0.1182
37,0.08298804220056183,0.015403650184770076,2.6755038991142004,0.1405
38,0.10394979088257458,0.01400321412567825,3.0033125938318026,0.098
39,0.14383994341139414,0.015030618469094603,2.774930085617894,0.1464
40,0.11188195859845991,0.01623599979554749,2.7929793699099994,0.0958
41,0.07827378003990447,0.01618313126660615,2.6290862636444285,0.1072
42,0.08008955110200748,0.013531465358096819,2.630264014862597,0.2453
43,0.1491614919054194,0.014873121385960286,2.4103801219988936,0.1183
44,0.16576810468864908,0.012742305416358266,2.3083106351736635,0.0936
45,0.05597945652897836,0.010958118298673273,3.0789956581859164,0.187
46,0.06083507044952437,0.016509770636752567,2.5222258651599336,0.1107
47,0.17198394096454522,0.013937202130109913,2.714668380566679,0.09
48,0.08753976011396394,0.016074561721259033,2.308156738646876,0.1884
49,0.094058443727814,0.012231546137212718,2.3523166335809726,0.208
50,0.08961374106994535,0.01162162361320031,2.650404623141304,0.2061
