round,average weight differences,train losses,test losses,test accuracies
1,0.5463198792769693,1.425156987786293,2.427599964262564,0.1368
2,0.1441344493619792,0.7305578803122044,3.2055361723598046,0.1369
3,0.15768463934884597,0.5793625331073999,2.3540561169008667,0.1986
4,0.12606980228043752,0.44615946877002716,2.1331193507472173,0.2621
5,0.08199715710386153,0.35558989400044083,2.102571765078774,0.2979
6,0.05908053358611777,0.11923147570714354,2.6248350656485258,0.3835
7,0.06771044221086137,0.2564769075959921,1.9093461353567582,0.3722
8,0.0694068078250479,0.18063290779851376,1.4776289945916286,0.4887
9,0.04930257959296972,0.1970462251417339,1.4727281875248197,0.5089
10,0.061425194161140874,0.17871396298334002,1.3159110395214226,0.5201
11,0.05244943697927111,0.14646654100343584,1.3298360456394245,0.5385
12,0.25255156038955473,0.13629305357532578,1.2070279098764252,0.5508
13,0.05757127378782292,0.07352752653555944,1.3346245002142991,0.5509
14,0.19344830603496116,0.08769394000340253,1.0483382751670065,0.658
15,0.05752089548975107,0.1563233758592978,1.310884853707084,0.4454
16,0.11838367449773828,0.09181885409727691,1.0265269505826733,0.633
17,0.05457276963667301,0.07131600005785003,1.2510886094238185,0.4508
18,0.04790248667645234,0.06226275229780004,1.1893894453591938,0.5654
19,0.10326115955120474,0.07356909307977186,0.9877099334439144,0.6776
20,0.05462087043413798,0.10016442604782061,1.0291760133791574,0.602
21,0.06340135615483054,0.064601425467059,1.5495532585095755,0.5234
22,0.06758688282466907,0.07963114381884225,0.8145025889330273,0.7297
23,0.05856874222842843,0.0696375060903374,0.8364835400370103,0.7167
24,0.056420469212222955,0.06581514548975972,1.047814416734478,0.671
25,0.04191488904053285,0.05387153201270849,1.009340685379656,0.6337
26,0.09364417088272102,0.05036216519866138,1.075901227661326,0.6195
27,0.053192147186428326,0.07645593529869801,1.1505002319058286,0.5848
28,0.039794921878560166,0.07144128191308118,0.9526609401159649,0.6583
29,0.04432703442047144,0.06439012212888337,1.0577114081080956,0.6508
30,0.04223722247813318,0.06886701857508162,1.0190617857100088,0.5924
31,0.05263420245173613,0.07733374596573413,1.3290687814543518,0.5512
32,0.050387921869835636,0.0736098329492379,1.0303764124459858,0.6066
33,0.6905162318325954,0.07481202133139594,0.9415678910062283,0.6528
34,0.044964088783728116,0.06438816068484447,1.068449642084822,0.6241
35,0.03919275072452892,0.05371905430650804,0.7065345848662944,0.7544
36,0.033479237133028986,0.049020492739509786,0.8113547159901148,0.7147
37,0.05498994123783477,0.05611983963451348,0.7061607041690923,0.7444
38,0.04184416481698569,0.03667626412538812,0.8184567169298099,0.6993
39,0.0578211493947694,0.05172108195268084,0.6051426175274427,0.8093
40,0.03364542545348683,0.05934310293989257,0.7333562166630467,0.7227
41,0.035432280327699184,0.03916577612014953,0.7236750099477889,0.7449
42,0.03833993017181226,0.04377343785343691,0.6159507349322114,0.7837
43,0.08094984263908883,0.056468663576990374,0.8044823977766158,0.707
44,0.03488653321543878,0.040597929506096996,0.5902199952662746,0.7904
45,0.032995305947886105,0.05018833302089478,0.9767128968540626,0.6498
46,0.032420588597561056,0.044630025067366665,0.6185155754225163,0.7658
47,0.03454303022778854,0.04893572196434252,0.5718282900656326,0.8049
48,0.02967294674466008,0.040746545709786,0.5627326552249208,0.8087
49,0.05967878976720553,0.03663753075443674,0.5101846839430966,0.8309
50,0.029471403492996172,0.03824087230919394,1.1002450706083564,0.6144
