round,average weight differences,train losses,test losses,test accuracies
1,0,0.8402928987533473,2.364593183918364,0.1032
2,0,0.1252142470989363,2.445572090756362,0.1012
3,0,0.07551125032456993,2.4825918021475433,0.0892
4,0,0.06972495288675416,2.3807488535619843,0.1843
5,0,0.06586387647090305,2.3029564307753447,0.1182
6,0,0.060106209852435,2.3501559382031676,0.18
7,0,0.06225286133480495,2.3168243830371056,0.0959
8,0,0.06160230520513981,2.3263960385778146,0.1397
9,0,0.058406796983553916,2.4465753257654277,0.1135
10,0,0.06213184445096584,2.3358779743218876,0.1284
11,0,0.05780951973289171,2.3659380013775673,0.0988
12,0,0.06200197796087347,2.3696331810799376,0.179
13,0,0.0646291006730102,2.3070404013251045,0.2002
14,0,0.0597327027347266,2.3307276394716494,0.1891
15,0,0.058794616358898114,2.280387243647484,0.0958
16,0,0.061211466561410105,2.4484383847303453,0.135
17,0,0.07053754197617132,2.3734963076889137,0.1048
18,0,0.06618159274458675,2.3926681819235442,0.1215
19,0,0.05960599261352853,2.339142286094131,0.1579
20,0,0.06261722897648421,2.300292712108345,0.1128
21,0,0.05917714768486804,2.2567908915744463,0.1708
22,0,0.05806536038883197,2.457275831016006,0.0983
23,0,0.061903801041342674,2.3872259422472326,0.0973
24,0,0.06219051994457483,2.57690612525697,0.1135
25,0,0.07759887371901845,2.5692577878381035,0.2145
26,0,0.07163216853127069,2.367353934391289,0.2459
27,0,0.061311648518595684,2.3176650241681727,0.0958
28,0,0.06476866431609472,2.2592522870203493,0.0919
29,0,0.06254863303426948,2.2278947693527122,0.1567
30,0,0.057770455908388016,2.2056142554920948,0.1155
31,0,0.05857027246348985,2.257726628309602,0.1032
32,0,0.059341302752711475,2.328510074858453,0.1019
33,0,0.05693036474527716,2.356422803963825,0.098
34,0,0.06268412116902711,2.298103731908616,0.2223
35,0,0.05994829965661313,2.302881415482539,0.0963
36,0,0.061112537504574606,2.272027349775764,0.1157
37,0,0.05866961208170728,2.1844531973456123,0.1356
38,0,0.05871924584852169,2.150551050331942,0.2538
39,0,0.05861361817178577,2.314391851425171,0.0892
40,0,0.06161883028928968,2.3149646953412684,0.1025
41,0,0.060298440986810226,2.175145913081564,0.1683
42,0,0.06248880656489291,2.204827720192587,0.1834
43,0,0.056776854886583246,2.3040759517888354,0.154
44,0,0.05685475587823426,2.1496022195573063,0.2508
45,0,0.05831345497077109,2.175602669928484,0.2039
46,0,0.054126153639864845,2.1103577120288923,0.3409
47,0,0.05277447155575801,2.27147369475881,0.0958
48,0,0.05567017050861574,2.131233220647095,0.1322
49,0,0.054108393005896135,2.282212500359602,0.1263
50,0,0.05716359491944937,2.190649790369022,0.2491
