round,average weight differences,train losses,test losses,test accuracies
1,0,1.9065855047106748,2.5472825074651437,0.2093
2,0,1.226126895084977,2.404263223052784,0.3967
3,0,0.6087203199230133,1.0402982151432403,0.6681
4,0,0.3457275381237269,0.7429816635550966,0.7495
5,0,0.27732556440494954,0.7554966427717998,0.7274
6,0,0.22853716996638104,0.5400077094128177,0.8323
7,0,0.17640939251799143,0.4799229854800899,0.8494
8,0,0.15926276582712312,0.4873504428916676,0.8241
9,0,0.16260825749346988,0.46948569201549906,0.8365
10,0,0.12072571015544234,0.7193299759725097,0.7373
11,0,0.1589879782148637,1.1049518676320458,0.6539
12,0,0.11973507959116252,0.4310492950544995,0.8405
13,0,0.10748912327853033,0.33574631349865797,0.8895
14,0,0.1064413427968975,0.46703791528180905,0.8353
15,0,0.09452919763536193,0.3029627845426843,0.8988
16,0,0.09112971561646552,0.30165344954818296,0.8987
17,0,0.07508278916089331,0.2736817723507904,0.9084
18,0,0.07085702094796578,0.416541698584511,0.8421
19,0,0.07664306965761353,0.26369023523560375,0.9122
20,0,0.07290725826396374,0.2691062409668022,0.9099
21,0,0.0577986862671096,0.3098473668478097,0.8907
22,0,0.07190113983966875,0.32325154606988477,0.8882
23,0,0.059712672576832125,0.28076906091753084,0.9028
24,0,0.053115878765587696,0.337996554127924,0.8801
25,0,0.05516509922116529,0.2254743142539908,0.9245
26,0,0.05544060249993345,0.22962918381687183,0.9225
27,0,0.049890804023889374,0.31758902051076765,0.8899
28,0,0.051087757575995055,0.21813722606748343,0.9251
29,0,0.04860840523728985,0.21616895237617242,0.9248
30,0,0.05328114376968006,0.20566136479543842,0.9313
31,0,0.04554273588623618,0.2511439232428552,0.9152
32,0,0.043547798701823924,0.2353310712915697,0.9222
33,0,0.0470251402380527,0.2134938821801619,0.9256
34,0,0.040514785501494774,0.20150238050112299,0.9289
35,0,0.04124003084277501,0.20554846991446746,0.9317
36,0,0.03655558976507746,0.19733087047578612,0.9361
37,0,0.036059266554999345,0.22757183834554473,0.9199
38,0,0.044106908015819506,0.2615103790904306,0.909
39,0,0.03486748223786708,0.35002663503786563,0.872
40,0,0.03897060688403144,0.26452053911319584,0.9068
41,0,0.040050244427955475,0.33053941319987273,0.8867
42,0,0.03720806523958163,0.24782543996004922,0.9115
43,0,0.03978822506475262,0.177535450465645,0.9395
44,0,0.03549492687688326,0.19189147186720637,0.9353
45,0,0.029090762574327522,0.179003163884471,0.9417
46,0,0.0303459551208507,0.17970579245667548,0.9399
47,0,0.03187055758346106,0.21128776913307085,0.9238
48,0,0.031231244493719706,0.2008609403707799,0.9321
49,0,0.025395251412643115,0.4862605339972077,0.8312
50,0,0.03581147565612627,0.460501579579654,0.8561
