round,average weight differences,train losses,test losses,test accuracies
1,0,0.9565175051782695,2.2579443424370638,0.1127
2,0,0.3933929527352772,2.0211224411703217,0.2425
3,0,0.25529396421126505,1.75572011425237,0.4374
4,0,0.18432293169678757,1.526197680242502,0.5682
5,0,0.13462224451227686,1.3518716635977386,0.6339
6,0,0.1172875300846076,1.2320984924674794,0.6677
7,0,0.09740293473105029,1.138158980828182,0.6876
8,0,0.08671176143290941,1.0670058970238752,0.6999
9,0,0.07667234279184681,1.0065312977809056,0.7107
10,0,0.06966113423640168,0.9564293581209365,0.7191
11,0,0.06577486000656176,0.9137269220534404,0.7264
12,0,0.061969260629378374,0.8756520896200921,0.7386
13,0,0.05678662170565743,0.841641755240738,0.7453
14,0,0.05394391494562861,0.8135643049030546,0.7505
15,0,0.05176662169263065,0.784313465189782,0.7575
16,0,0.04867432825973697,0.7589197454938463,0.7655
17,0,0.04580491631936035,0.7338620716599142,0.7722
18,0,0.047074361289421295,0.7132323676613486,0.777
19,0,0.04410392962776664,0.692399791281694,0.7826
20,0,0.0412757668129972,0.6729450166984728,0.789
21,0,0.04255496965252112,0.6536033878660505,0.793
22,0,0.0394409905364315,0.6370672662356857,0.7991
23,0,0.0373486036832831,0.6222679778269142,0.8019
24,0,0.03676991507077021,0.6048628439189522,0.8079
25,0,0.036150926450956876,0.5907281164530735,0.812
26,0,0.03586286936599515,0.5767395822865189,0.8165
27,0,0.032987022781077804,0.5636554328119678,0.821
28,0,0.03375079154506433,0.5492957481153452,0.8268
29,0,0.0327338855469381,0.5384132592541397,0.8308
30,0,0.03074428139860102,0.5254803360647456,0.8337
31,0,0.03120181815971704,0.5138525726499071,0.839
32,0,0.029028065745066202,0.5028835483797037,0.8397
33,0,0.029170612966190182,0.49291989264214875,0.8448
34,0,0.028548279803581038,0.48548280737202637,0.8469
35,0,0.028613607991955274,0.4741298581004902,0.8524
36,0,0.026567732735414427,0.4671129896572441,0.852
37,0,0.026783257579162792,0.4560688590737665,0.8585
38,0,0.026707882791560004,0.44819681365398845,0.8591
39,0,0.02506279947498592,0.43998133187081406,0.8626
40,0,0.025463861005827648,0.4322229464817199,0.8641
41,0,0.024314318856141926,0.42511135036019004,0.866
42,0,0.025418265845399256,0.4183255523727958,0.8684
43,0,0.02337641627042653,0.4108619623503108,0.871
44,0,0.021973660958179354,0.40495859110241483,0.8733
45,0,0.0208968187534893,0.3980735230977368,0.8744
46,0,0.022196726395629317,0.39231570449414527,0.8766
47,0,0.02282875471238176,0.3861984351448193,0.8781
48,0,0.020859316092837327,0.381262161691857,0.8797
49,0,0.022971387478900054,0.3755564721906261,0.8804
50,0,0.02081070420348967,0.3703135258168172,0.8851
