round,average weight differences,train losses,test losses,test accuracies
1,0,2.3039295461177827,2.3039982318878174,0.0859
2,0,2.303786950349808,2.3038508892059326,0.0859
3,0,2.3036446595191955,2.3037009239196777,0.0861
4,0,2.303502678871155,2.30355167388916,0.0862
5,0,2.3033609697818758,2.3034000396728516,0.0865
6,0,2.3032194559574126,2.3032515048980713,0.0867
7,0,2.30307822060585,2.303114175796509,0.0868
8,0,2.302937248945236,2.302964210510254,0.0869
9,0,2.3027964363098143,2.3028182983398438,0.0868
10,0,2.302655770301819,2.302658796310425,0.0867
11,0,2.302515245437622,2.302518367767334,0.0867
12,0,2.302374768257141,2.3023643493652344,0.0867
13,0,2.302234377861023,2.3022170066833496,0.0868
14,0,2.3020940215587617,2.3020713329315186,0.087
15,0,2.301953699350357,2.301928758621216,0.0873
16,0,2.3018134822845457,2.3017866611480713,0.0873
17,0,2.3016733367443085,2.3016345500946045,0.0875
18,0,2.30153316450119,2.3014838695526123,0.0875
19,0,2.301393122673035,2.301337480545044,0.0875
20,0,2.3012530980110166,2.3011999130249023,0.0876
21,0,2.3011131126880646,2.3010520935058594,0.0876
22,0,2.3009732079505922,2.3009085655212402,0.0874
23,0,2.300833371400833,2.300755739212036,0.0873
24,0,2.300693876028061,2.3006064891815186,0.0874
25,0,2.300555059671402,2.300466299057007,0.0876
26,0,2.3004162645339967,2.300323963165283,0.0877
27,0,2.30027738070488,2.3001773357391357,0.0879
28,0,2.300138412475586,2.300035238265991,0.0879
29,0,2.299999306440353,2.299882411956787,0.0882
30,0,2.299860055446625,2.299738883972168,0.0882
31,0,2.2997205548286437,2.2995917797088623,0.0883
32,0,2.2995808832645417,2.2994422912597656,0.0884
33,0,2.2994411039352416,2.299304962158203,0.0884
34,0,2.2993011763095854,2.299154043197632,0.0883
35,0,2.299160992860794,2.299010992050171,0.0884
36,0,2.299020665645599,2.2988622188568115,0.0885
37,0,2.298880100250244,2.2987163066864014,0.0888
38,0,2.2987392976284027,2.2985639572143555,0.089
39,0,2.298598135471344,2.2984211444854736,0.0893
40,0,2.298456627368927,2.298274517059326,0.0894
41,0,2.2983147079944612,2.298130750656128,0.0895
42,0,2.2981723334789277,2.297974109649658,0.0897
43,0,2.2980294671058656,2.297823429107666,0.0898
44,0,2.2978861603736878,2.2976760864257812,0.0899
45,0,2.2977424290180206,2.2975220680236816,0.0901
46,0,2.2975981876850127,2.2973790168762207,0.0902
47,0,2.2974534380435943,2.297217607498169,0.0902
48,0,2.297308165550232,2.2970712184906006,0.0901
49,0,2.2971623899936677,2.2969179153442383,0.0901
50,0,2.2970162029266357,2.296767473220825,0.0905
