round,average weight differences,train losses,test losses,test accuracies
1,0.9288551238464408,0.6722739439471062,2.4143194863750677,0.1135
2,0.07917316797125426,0.08018549269281863,3.167029863709857,0.0982
3,0.11017196720157978,0.06705345963684353,3.099732652591292,0.101
4,0.0805613624483432,0.07502921012594985,2.864714466082822,0.1212
5,0.06512287786136875,0.0536503179724848,2.817702434624836,0.1028
6,0.059930308884903694,0.055170825894947886,3.1768815805957575,0.0974
7,0.10631930468247316,0.06248834207600965,2.730290459979112,0.0994
8,0.06913255928218823,0.06208106312702759,2.5969639857103872,0.0974
9,0.14141019135320243,0.05471610994234734,2.626436022436543,0.1467
10,0.058871868778182415,0.06209123069174398,2.6053388695807973,0.1135
11,0.04509678166252594,0.04232169543527363,2.9889104563719147,0.0974
12,0.06821650386931113,0.061319861791162764,2.7042676430598944,0.1135
13,0.05389917840317848,0.05839117336901366,2.5813898204997847,0.0974
14,0.05861366434173236,0.054239337546783825,2.546299911608362,0.1121
15,0.0852688620762935,0.056137489320011814,2.754846861408015,0.0958
16,0.05853351742008974,0.05789279903977612,2.559988756847989,0.1028
17,0.0668579763307369,0.05132656449708156,2.5892634346226977,0.1324
18,0.05739021324206082,0.05082112775319386,2.5178286330715105,0.1699
19,0.06948335003971577,0.051080154144230436,2.8652936850383783,0.1028
20,0.09079452378742833,0.06384747247812762,2.5391614528218653,0.1022
21,0.05599791010196696,0.05675397669116501,2.546016507847294,0.1367
22,0.1533852172382872,0.04927220326148249,2.5162392011873282,0.2072
23,0.06934834634339436,0.05962004601669637,2.4881418586536577,0.1135
24,0.0935873861606398,0.04563627884345572,2.69067026703221,0.1926
25,0.05237898560325547,0.06301568461192072,3.1225776125671,0.098
26,0.09164299787297056,0.05941591892355872,3.0553977929862444,0.0892
27,0.07302588934820968,0.06314916913457935,2.7284362057971348,0.1032
28,0.06669471139243685,0.05611468123682102,2.4788912253774655,0.161
29,0.0692144523608714,0.051207100674277174,3.0257084415217115,0.101
30,0.05865865022192544,0.06419757883402702,2.628288604651287,0.1877
31,0.08176043742081382,0.0677042338378643,2.6288513863921925,0.0958
32,0.045397512538712825,0.04840460692486324,2.6189730638151714,0.1135
33,0.06533870421754355,0.058555201300435754,2.2731495784346465,0.1968
34,0.06711004971208374,0.047268253433932025,2.7786150677188948,0.1898
35,0.1515026317395726,0.048786520027439106,2.375100690088454,0.1035
36,0.07704047270592947,0.04911381435883526,2.484622250696656,0.132
37,0.07343292857978304,0.05414201527700061,2.5331967742579757,0.1582
38,0.060005960173384575,0.05005323380176531,2.6958791708490653,0.098
39,0.05726215138749868,0.05311846158042847,2.5331891266403685,0.1218
40,0.08778579696546307,0.05563746776660925,2.5940649099410718,0.0958
41,0.057199402087808805,0.0556725203715126,2.501451293374323,0.1496
42,0.07327596435911285,0.04953629629523494,2.5080678432610384,0.248
43,0.08138085445704686,0.05370662521422757,2.3428009558635154,0.1371
44,0.06592822032066512,0.04805557659147142,2.2416887731309147,0.1078
45,0.0963205778613914,0.04053857811690515,2.87959553177949,0.1863
46,0.2316634077839297,0.05868671919660281,2.32251946182008,0.1307
47,0.08460521581089335,0.04771531316436382,2.563996302853724,0.0927
48,0.13599043070542177,0.05541916522331743,2.276913904080725,0.1711
49,0.0998397201793252,0.04548927800203415,2.2833272712245867,0.2433
50,0.06645300627322574,0.043225401372241325,2.607130721875816,0.1595
