round,average weight differences,train losses,test losses,test accuracies
1,0,1.2141448461264372,2.4580967213697495,0.102
2,0,0.7587085715681315,3.4629419290336076,0.1355
3,0,0.736408559344709,2.595348380933142,0.1518
4,0,0.7058661828935147,2.4549802215236007,0.1665
5,0,0.7075418400764466,2.6372442306226986,0.1412
6,0,0.6323543869704009,3.370308461462616,0.1715
7,0,0.6383377967774868,2.525636751940296,0.2014
8,0,0.6464368324354292,2.2704942211224015,0.1873
9,0,0.649739855788648,2.32218271455947,0.2396
10,0,0.6374439122155309,2.2062863377249164,0.2222
11,0,0.6293309560045599,2.352830200438287,0.2047
12,0,0.5974133445695043,2.2369279770334813,0.2105
13,0,0.5820444651693105,2.470023686718789,0.1823
14,0,0.5646511867083609,2.131605390530483,0.2342
15,0,0.617549374215305,2.5373351103181294,0.1561
16,0,0.5776572110131383,2.058699790839177,0.2587
17,0,0.5529785483703017,2.4323443151583337,0.2316
18,0,0.5094504485651851,2.32259398660842,0.2665
19,0,0.5337691088207066,2.1929331159895393,0.2529
20,0,0.5686158300936222,2.269637694024736,0.2538
21,0,0.497315169442445,2.388110674870242,0.2126
22,0,0.5052289599739016,1.9231319442676131,0.3206
23,0,0.5022580934129655,2.0070732687688935,0.2783
24,0,0.48525812366977333,2.320072196091816,0.2129
25,0,0.46450531430542474,2.6936195564877456,0.1925
26,0,0.46246709810569897,2.2302259176400057,0.2906
27,0,0.4841840954124928,2.3469026567070346,0.2199
28,0,0.47995668519288304,1.9890879749492476,0.2736
29,0,0.4598193188756704,2.240523489417544,0.253
30,0,0.45003008494153623,2.2961588384239535,0.266
31,0,0.49085187846794726,2.8872963516575516,0.1444
32,0,0.49713411647826444,2.3655829057571993,0.1925
33,0,0.4624805530160666,2.3476224401194576,0.3066
34,0,0.4494235981814564,2.503039991779692,0.2376
35,0,0.44800078837201,2.067064971680854,0.2672
36,0,0.45801995702087883,2.3518224840710875,0.2007
37,0,0.4235529881343245,1.9610295098298673,0.3147
38,0,0.40525234073400496,2.4285537619499644,0.2697
39,0,0.4351912214048207,1.9712685673100174,0.3014
40,0,0.446091164983809,2.2812654546871305,0.2371
41,0,0.3796750069037079,2.1614290301207526,0.3136
42,0,0.4091252113133669,1.939411805693511,0.323
43,0,0.45992578191682687,2.2055140536302216,0.2302
44,0,0.4215293646045029,1.9168530186270452,0.3282
45,0,0.40755707772448657,2.3844420180958545,0.2528
46,0,0.3739859622530639,2.04180528707565,0.2937
47,0,0.4209816087782383,2.0437333636982427,0.2826
48,0,0.3910617003031075,1.9282967193870788,0.3197
49,0,0.38318059625104073,1.8557737367168354,0.3508
50,0,0.3379058542847634,2.5247181130063003,0.275
51,0,0.40197435798123476,1.8006852872812065,0.3603
52,0,0.3673330786358565,2.3325322949962253,0.2983
53,0,0.32949587057810276,2.049118746617797,0.3243
54,0,0.3675454941950738,2.4020292508374355,0.2795
55,0,0.3510857470426708,1.917657802818687,0.3295
56,0,0.3848777660168707,1.806128379645621,0.3474
57,0,0.38182170284911987,1.8563791164167367,0.3474
58,0,0.3629943423718213,1.9471105929392918,0.3334
59,0,0.3941356910392642,1.797182485556147,0.3544
60,0,0.4147544181533158,2.637506885893026,0.2041
61,0,0.3377273466531187,2.546191799412867,0.2807
62,0,0.31599440535530454,2.9800060524302685,0.2689
63,0,0.3257793868426234,2.468360612346868,0.2866
64,0,0.38828538518399003,2.4324302711304586,0.2839
65,0,0.36889134235680104,1.9265289542022024,0.3279
66,0,0.3530528740398586,1.7434536051598324,0.3803
67,0,0.3767535294871777,2.1306568133603236,0.2847
68,0,0.38328975476324556,1.8637373007027207,0.3403
69,0,0.3059200650174171,2.094553607284643,0.3141
70,0,0.3472415199689567,2.0822550073550765,0.3428
71,0,0.3213849572930485,1.805961706076458,0.3827
72,0,0.3357281289994717,1.8666590300335246,0.3543
73,0,0.31712807910051194,1.7692057137276715,0.3866
74,0,0.3357468113163486,1.6661619122620601,0.4074
75,0,0.30949761158786715,1.9132368116621759,0.3476
76,0,0.3384092780482024,2.0247661945926154,0.3137
77,0,0.30409777095541357,1.846760802967533,0.3655
78,0,0.3078903969237581,1.8068838271365804,0.3595
79,0,0.3348185238149016,2.0447153141544123,0.3301
80,0,0.3373289701901376,1.7700897181869313,0.3609
81,0,0.2798611225700006,2.157290141293957,0.3419
82,0,0.2797823457047343,1.9220569741194415,0.37
83,0,0.30232552929781376,1.7406162099473794,0.3855
84,0,0.34366106693632903,1.8024389204705598,0.3716
85,0,0.2639919296465814,1.999871414178496,0.3599
86,0,0.30982616296503696,2.0066301245598277,0.3471
87,0,0.3230027427524328,1.6933244770499551,0.403
88,0,0.26239822379313404,2.5000843553786067,0.2917
89,0,0.3468449401808903,2.404561606941709,0.2839
90,0,0.3408797553088516,3.0125501702545554,0.2238
91,0,0.33669808691367503,1.9110596574795473,0.3518
92,0,0.29533650083467367,2.1388983301296354,0.3342
93,0,0.25557296104263516,2.1423189040202244,0.3399
94,0,0.27234360564500093,1.9560890114231475,0.3795
95,0,0.3512576860934496,2.0395528920896493,0.3146
96,0,0.28231837430503226,2.229571180738461,0.3204
97,0,0.34836208874126895,2.2778623908947986,0.2578
98,0,0.3150563253089786,1.8322323667015998,0.3758
99,0,0.2733888395153917,1.8130315132201857,0.3838
100,0,0.28836252016015346,1.7320843699631419,0.395
