round,average weight differences,train losses,test losses,test accuracies
1,0,2.248099500073327,2.302325370205436,0.058
2,0,2.244989894178178,2.3016460078537087,0.0996
3,0,2.162832823634148,2.3024383411285982,0.1057
4,0,2.0440384360551835,2.301847908906876,0.1009
5,0,1.7409226204620467,2.316906345877678,0.139
6,0,1.127480153977871,2.6922852947453784,0.1542
7,0,0.8867734404802322,2.554398647539175,0.1561
8,0,0.753910484880209,2.344835487900266,0.186
9,0,0.6710317368805407,2.3544530397767476,0.2404
10,0,0.6028528135286437,2.187161778188815,0.2834
11,0,0.5366822176012729,2.3446249794808165,0.2869
12,0,0.45880684106879766,2.2276397374025576,0.2178
13,0,0.35325194680690764,2.315040679494287,0.1962
14,0,0.3549931312203407,1.9865055615734901,0.2689
15,0,0.41854803274903035,2.291347851419145,0.2147
16,0,0.3597775155757036,1.8338355661197832,0.3851
17,0,0.31680355139780375,2.199144937430218,0.2926
18,0,0.2258291887806522,1.9737293143181285,0.3942
19,0,0.26812895041952534,1.8113349888734758,0.4138
20,0,0.32668252582972246,1.8586668823934664,0.3741
21,0,0.1941153905404111,1.9865659300688725,0.3083
22,0,0.22839755940975412,1.4338899015621016,0.6023
23,0,0.2185543479319248,1.4974043566709871,0.4335
24,0,0.15571904583751328,1.7560411190531056,0.3893
25,0,0.16183238320156104,1.8956606289383713,0.3173
26,0,0.16441421163682307,1.697395363431068,0.4439
27,0,0.20289086761232467,1.677451702439861,0.2915
28,0,0.19479915324743421,1.411076920806982,0.4384
29,0,0.1442796235186979,1.606568708541287,0.3975
30,0,0.1640969158139908,1.6715031383903163,0.3704
31,0,0.17552806755527856,2.051606469093614,0.2864
32,0,0.16303741113344827,1.618448997758756,0.3518
33,0,0.15967771089377086,1.532492273172755,0.5066
34,0,0.16064624027245575,2.030431248579815,0.288
35,0,0.13694876833565323,1.239834051602965,0.5731
36,0,0.1185590461543244,1.5509210657921566,0.3663
37,0,0.1263621916729543,1.2470784312600542,0.5755
38,0,0.08131965712204368,1.4819446282022317,0.4845
39,0,0.12219098422702195,1.2043278574184249,0.5454
40,0,0.1298375094164577,1.5388600803484582,0.4003
41,0,0.10030760570812143,1.2702986620793677,0.5462
42,0,0.1106432274975814,1.200394335066437,0.5711
43,0,0.12428610170456685,1.5119497290082797,0.4194
44,0,0.09023990198100605,1.1856993975912689,0.6055
45,0,0.11520867755031212,1.5644236810647758,0.4699
46,0,0.10589017253638142,1.4847867223107891,0.4465
47,0,0.10927684357211305,1.2368933182613107,0.5524
48,0,0.09048251901794639,1.1500992919229398,0.5914
49,0,0.08889657440983381,1.123408467906296,0.6152
50,0,0.08354175498825499,2.0200934030447795,0.3677
