round,average weight differences,train losses,test losses,test accuracies
1,0,1.9037370626211167,2.2723677097612125,0.1063
2,0,1.1613782611876728,1.6160071685815314,0.6153
3,0,0.5767570150405168,0.953415443942805,0.7315
4,0,0.3420768311657011,0.705193898670233,0.7682
5,0,0.27351524163819846,0.604803548212264,0.8074
6,0,0.2209676828499884,0.5110385914327232,0.839
7,0,0.1797606401760131,0.4659282563218645,0.8507
8,0,0.16645482678646217,0.4390093801887172,0.857
9,0,0.14913770812470467,0.4218691880251192,0.8598
10,0,0.13177007348639894,0.3859618318023955,0.8713
11,0,0.12105649868445466,0.3619520010984248,0.8821
12,0,0.11405304984510878,0.34547889526862247,0.8884
13,0,0.10522430577762425,0.3410868941551181,0.8875
14,0,0.09914886631239207,0.3152745712050207,0.8975
15,0,0.09002372375424018,0.30631114909081325,0.8968
16,0,0.09019389706030488,0.31705332023038224,0.8907
17,0,0.07954733995293499,0.32568711766107067,0.8849
18,0,0.07743717069923878,0.2770005986569034,0.9085
19,0,0.0717330188627122,0.2803384283688038,0.9073
20,0,0.07213993152857291,0.2918334636291501,0.8973
21,0,0.06425152826339472,0.3608005146976489,0.8635
22,0,0.06490455245960039,0.26176559692545304,0.9078
23,0,0.059282577870436975,0.2726736995302568,0.9071
24,0,0.06204473861540899,0.266583068468341,0.9052
25,0,0.05911910532398615,0.2529915608702951,0.9107
26,0,0.05270713431243784,0.24478762592100034,0.9174
27,0,0.052514396434725476,0.22581301150831637,0.9232
28,0,0.051671860531307186,0.22486292818786613,0.9247
29,0,0.04734058039739029,0.21389429410029748,0.9287
30,0,0.04683980714980281,0.2116420233183226,0.9304
31,0,0.05234761424709578,0.25590635722230193,0.9101
32,0,0.04333779915755149,0.2159393718762762,0.9266
33,0,0.04251750115799949,0.20364934107537863,0.9337
34,0,0.04291675897277892,0.20098564684818124,0.9337
35,0,0.04337519019620959,0.197913125323452,0.9341
36,0,0.038020998157531724,0.21193365444826662,0.9288
37,0,0.03843822749985557,0.19909420012715895,0.9311
38,0,0.037218371865252266,0.2098725319122243,0.9301
39,0,0.03586272599290823,0.1894337506757183,0.937
40,0,0.034554251331530395,0.1994688264895112,0.9335
41,0,0.03475374198833306,0.18940062248474285,0.9353
42,0,0.033546106058071026,0.18336837649179302,0.9393
43,0,0.03773212721570308,0.23398538438045674,0.919
44,0,0.034594867489047464,0.18226128484413123,0.94
45,0,0.032048362492976594,0.17863688029491218,0.9399
46,0,0.035339879784759255,0.19673429326611055,0.9317
47,0,0.029692436395242116,0.20267041403040953,0.9308
48,0,0.02834626657401968,0.1806022579348676,0.9405
49,0,0.028002508059694085,0.17784618609139968,0.9413
50,0,0.02925058203605586,0.1695177746123996,0.9437
