round,average weight differences,train losses,test losses,test accuracies
1,0.2879734299832602,1.4546437798142433,2.6960621988697415,0.1011
2,0.1189035414058087,0.9422353164553643,3.352917742577328,0.3334
3,0.23035544694393542,0.6582306460738181,2.6033437646877995,0.3578
4,0.07370606110688907,0.41532131690531965,2.115544258409245,0.3854
5,0.054235283735243243,0.26748907370120284,2.083911611016389,0.4746
6,0.0796407797180112,0.24685501967836174,1.8225701880303158,0.4512
7,0.13231262059426846,0.2104076139368117,1.6660824695210548,0.5218
8,0.06421393288713349,0.20535496202111242,1.5299919133733033,0.5432
9,0.05962478718702764,0.16724430858530104,1.2814604408422094,0.5725
10,0.061950318719046014,0.14752852887893098,1.2238588420448788,0.6219
11,0.060048618984098745,0.14538150090444835,1.065766087952693,0.6467
12,0.08045541533295963,0.1203181664752774,0.9401687184336839,0.6836
13,0.06897259742920057,0.12856678355112672,0.871385976387437,0.7003
14,0.04409221681604323,0.11336287864344194,0.8024807411014654,0.7296
15,0.06006275838945387,0.10940530969714746,0.8317518699321018,0.714
16,0.05033043024203391,0.0994734760960564,0.8108503528081688,0.7192
17,0.04485536624854286,0.1085059236739762,0.7160626237939118,0.749
18,0.04668184146444822,0.0800280262172455,0.8490891350302726,0.73
19,0.04050577771106586,0.10178369578369892,0.7334749267739096,0.752
20,0.06583539419320066,0.07629285802156664,0.7461201687147663,0.7541
21,0.045083117794339565,0.12396266566333361,0.6978723978161052,0.7689
22,0.04696130086235557,0.07500957444566302,0.7129283475268419,0.7685
23,0.04065372330082592,0.07405448161251842,0.6356762390417657,0.7872
24,0.05122440338290661,0.10084327155491338,0.5864212559476779,0.8036
25,0.04014409956829258,0.06931693403003736,0.5832654246763819,0.7993
26,0.05503693647439648,0.058523451335029675,0.5921855011753215,0.8
27,0.05764620744890152,0.0628012885809294,0.5087198119634276,0.8289
28,0.05170671481361363,0.057163400770863515,0.5440526466081097,0.8166
29,0.04361557122144642,0.06790534939127975,0.4869484829295213,0.8334
30,0.03993484360090624,0.057397756576887324,0.4583122266136157,0.8468
31,0.0759858527367936,0.06070101571967825,0.5235230525492862,0.8231
32,0.036211584349312355,0.04697099129640264,0.5113913248393945,0.8299
33,0.05148327659338305,0.05010466354119125,0.4424179538989523,0.8572
34,0.03747798549588664,0.05137194557313342,0.46491780170020025,0.8452
35,0.04249288698780878,0.05179896443471079,0.419145486299779,0.8638
36,0.042571385475555404,0.04285877097008052,0.39857175296089453,0.8685
37,0.037720919587231685,0.03767930464935489,0.43334393236477664,0.8552
38,0.035216465409550514,0.056884588736516896,0.41141977047274825,0.865
39,0.03500870229067317,0.038920423221250534,0.38677210956337343,0.8697
40,0.03747685513038563,0.0361689272908261,0.38430671042697445,0.8739
41,0.05238798939702778,0.04990283364101196,0.37016061669701983,0.8783
42,0.04452522302398436,0.03509276836115168,0.3553366020298118,0.8844
43,0.04936136811699798,0.034052821288496495,0.3561289992159719,0.885
44,0.07944291489675774,0.048010819694027304,0.3297239530024825,0.8925
45,0.061693014787604014,0.03100921098017716,0.3858558052355886,0.8752
46,0.044316627951817344,0.031818540909385774,0.3814839081850591,0.8781
47,0.6083003743308022,0.039706009769404776,0.3262676996220449,0.8926
48,0.05189260067596888,0.03044280946569051,0.31489830244641015,0.8965
49,0.12463149947940085,0.03205889849488448,0.27944863463046066,0.9097
50,0.037433061648665625,0.026103258668750646,0.33759486339511763,0.8901
