round,average weight differences,train losses,test losses,test accuracies
1,0.4696764818290098,1.915771743456523,2.335710346698761,0.1032
2,0.12336866807563891,0.9080261664589246,3.2247216761112214,0.11
3,0.10965351132191228,0.7982174230615298,2.470873761177063,0.168
4,0.12110780080036539,0.7336384045581024,2.2786105275154114,0.2186
5,0.08561993449520786,0.6621416118244332,2.2894461929798124,0.2106
6,0.104050681061905,0.3815251165255904,2.7087741553783418,0.3276
7,0.06732020975649068,0.4858013645807902,2.0206886023283004,0.4332
8,0.07236695624068365,0.37665429284175245,1.734856829047203,0.3987
9,0.07581182951565599,0.4064224032685161,1.7000583916902543,0.4515
10,0.07804891646929388,0.3419694959061841,1.5362749546766281,0.4826
11,0.08182511291881203,0.2968375389805685,1.5529155552387237,0.4875
12,0.06016301006968159,0.2368873575329781,1.422180527448654,0.4813
13,0.047155841776647195,0.15093560526613148,1.4907537907361985,0.4943
14,0.06575473310854404,0.18074252043074618,1.2236421033740044,0.6034
15,0.5418550150370602,0.2436161085466544,1.465412548184395,0.4043
16,0.056966181545926774,0.17582185654590526,1.1720658645033837,0.5912
17,0.04385626071424741,0.12837745969959846,1.4070230275392532,0.417
18,0.05349785430755362,0.10932742179526636,1.2996676802635192,0.5372
19,0.10992212702759338,0.12205955496989189,1.1141066566109656,0.6264
20,0.04579014645768541,0.16683008753694592,1.1673870906233788,0.5323
21,0.06871671673930552,0.09838725803575168,1.5862944304943085,0.504
22,0.16187260194063074,0.1255369970171402,0.9362486004829407,0.6989
23,0.03741373320869986,0.11935935390181837,0.9589511975646019,0.6787
24,0.037486066952029835,0.09471501350635661,1.1417278230190278,0.6263
25,0.034430720606602,0.08566572034731508,1.1676489040255547,0.5761
26,0.03278929816532825,0.07683518628279369,1.2042647525668144,0.5818
27,0.03665658976858102,0.12358392988486837,1.2224210977554322,0.561
28,0.04141600354420138,0.10957450294479107,0.9866106599569321,0.6524
29,0.03653101069966419,0.09700608523562551,1.1294736430048942,0.6072
30,1.6396106295089878,0.10624215500429272,1.1824814975261688,0.5061
31,0.042102095311820714,0.11774662455388654,1.52244580835104,0.4488
32,0.047386624340307645,0.12205031068840375,1.1129592686891556,0.5864
33,0.047294479089073534,0.11190734925447032,1.0207628548145293,0.6225
34,0.05229452941525481,0.10074894323013724,1.1386451870203018,0.5854
35,0.03886034185525631,0.08625367482192813,0.8093599729239941,0.7182
36,0.031386208623109105,0.07547170042525976,0.908512969315052,0.679
37,0.03813608460285253,0.08565337403522183,0.8025793477892875,0.7116
38,0.0333503137211477,0.05773010234348476,0.9157736256718636,0.6656
39,0.03797538910550443,0.08327506859321146,0.7144243188202382,0.7714
40,0.03090478434415836,0.08640792948077433,0.8412777423858643,0.6745
41,0.05025273180433223,0.0650089535326697,0.8219168797135353,0.7103
42,0.03936313480892996,0.08427132085508977,0.6904895268380642,0.7656
43,0.03260710175422902,0.0857220855075866,0.8325652122497559,0.6875
44,0.037452343121457364,0.06308716164397386,0.6670751698315144,0.7693
45,0.07633282432393942,0.07840468229027465,1.067354816198349,0.6255
46,0.03024787530770981,0.0712831594077094,0.6844790361821651,0.7443
47,0.026751068082928563,0.07160814684621679,0.648221718519926,0.7791
48,0.028910264711479,0.06139892831832792,0.652721156924963,0.7764
49,0.041365354069756916,0.0616478741754933,0.584801496565342,0.8126
50,0.03922518169851937,0.05818243564339355,1.2343414291739463,0.5729
