round,average weight differences,train losses,test losses,test accuracies,average AUCs,Kappas
1,0,0.234498864573443,2.30595476460305,0.0982,0.5,0.0
2,0,0.2203897633063466,2.3405161556924226,0.0982,0.5,0.0
3,0,0.3089187032649072,2.380513012029563,0.1092,0.5040189771196621,0.008895243075451023
4,0,0.3009251766445554,2.4628496595249056,0.1382,0.5250901980758084,0.049637034239852926
5,0,0.2830790658847539,2.3539732231456005,0.1109,0.5044562483440973,0.009050199303399412
6,0,0.2327505894276288,2.7002725449337324,0.099,0.5009086471248134,0.0017848220329687997
7,0,0.2971797776646498,2.5031998506776847,0.1385,0.5224004624113279,0.0446447330404701
8,0,0.2997913711738768,2.3773960414206146,0.0974,0.5000001496190043,2.7254523547341084e-06
9,0,0.25854679167277134,2.5083421628186655,0.1716,0.5439933204034114,0.0860037281647543
10,0,0.2973213682658124,2.34565914056863,0.117,0.5019721479842743,0.004023238540370918
11,0,0.18655544134878171,2.701947465823714,0.1117,0.5078498079673658,0.015746940926423342
12,0,0.27086516591540366,2.314108204689755,0.2388,0.5706908382399267,0.1484047765452507
13,0,0.24036226496113358,2.3006949272884687,0.0989,0.5008342666119499,0.0016572312694427423
14,0,0.24346909342510062,2.2974808793159047,0.2381,0.5805099067155826,0.15798338180353352
15,0,0.23498610285555271,2.4142901548154794,0.171,0.542006977664738,0.08276999478429163
16,0,0.23962329427552914,2.259672858912474,0.2416,0.5760674429063177,0.15572841056499917
17,0,0.2362665670074057,2.246515075112604,0.2294,0.572849549274881,0.14460631210387395
18,0,0.2109328841229176,2.1332027676758494,0.2399,0.577933014289615,0.15567547039851076
19,0,0.19648019991885646,2.234996822988911,0.1312,0.516066859757148,0.03181206134834614
20,0,0.23593004197030415,2.2360134709412884,0.3282,0.6287299708118556,0.2541534675718684
21,0,0.2329517814575229,2.1150627212159954,0.3097,0.6166624093511665,0.23314075275450272
22,0,0.1787869338185357,1.9701908211799184,0.3311,0.6291587869324762,0.2564314813949185
23,0,0.21186304043279375,1.9438725952889508,0.3729,0.6503377856487447,0.30405082704031666
24,0,0.16243419018483513,2.018802651174509,0.3528,0.6417164895395893,0.28163568446766485
25,0,0.22309245606657996,2.5573909844562506,0.1021,0.5022589336578878,0.004531372306331081
26,0,0.2559766707874628,2.624470525486454,0.1867,0.553318256493666,0.10373654910558353
27,0,0.25702319294542325,2.3632513307462073,0.1033,0.5000564918760707,0.00011206505794767439
28,0,0.23382818911373357,2.3178818408091355,0.1976,0.5582344092014793,0.11231505655600743
29,0,0.21338685355763035,2.5859267893870164,0.101,0.5,0.0
30,0,0.24069882596762984,2.3873307386021705,0.2826,0.5958461320455066,0.20230879898427473
31,0,0.27328806194831323,2.124218519326228,0.2106,0.5602395148081631,0.12527154229641752
32,0,0.13739394503423355,1.9135455151272427,0.4122,0.665184996447756,0.3440537214422466
33,0,0.1919001966510603,1.8181637510372575,0.4363,0.6829813812282485,0.3731911416085194
34,0,0.15084014951872332,1.8881585127229144,0.2171,0.5646178160394361,0.12800588478521857
35,0,0.12211764203900743,1.786746471550814,0.4332,0.6862993001662597,0.3711676437217818
36,0,0.13653430306931225,1.669144218135032,0.5088,0.7275791582682631,0.45620313523026845
37,0,0.14140179366106168,1.7616601863484473,0.4189,0.6791430443887567,0.35477274026640365
38,0,0.14143077664370085,1.6967799033328985,0.3952,0.6667490574196631,0.329343377377295
39,0,0.11878665796946734,1.6786026597782304,0.4705,0.7056977743718559,0.41115327083172915
40,0,0.11918102815895426,1.7652865746977981,0.3472,0.640065958678878,0.2770299913609071
41,0,0.13236404131561746,1.7497435701880486,0.3996,0.6675199412483072,0.3340636819461525
42,0,0.12173296961700546,1.7197322906202572,0.467,0.7068128597854046,0.40816301762154084
43,0,0.10239239594242962,1.6343791424089176,0.5305,0.7360721377257673,0.47775063650740174
44,0,0.11834241035514315,1.556481039448149,0.5411,0.7463931158261214,0.49235047724807546
45,0,0.06605254029241306,1.5947420095941822,0.4332,0.6833365873050908,0.3705485368546219
46,0,0.11757796955359583,1.6613335989083453,0.4445,0.6963866833149626,0.3841107059176739
47,0,0.10111565904847035,1.8800998151681985,0.2545,0.592529195925114,0.17958297988271438
48,0,0.12324442463871114,1.705784647328079,0.4476,0.6932960016403725,0.3854306705830294
49,0,0.1036427617836579,1.5234176262169128,0.6141,0.7901075770593954,0.5714712117324986
50,0,0.09320354776262926,1.6860392177180878,0.3927,0.6671365017617525,0.32648153710998007
51,0,0.10989053943598963,1.8078375128424091,0.4077,0.6778263807035414,0.3433057869162432
