round,average weight differences,train losses,test losses,test accuracies,average AUCs,Kappas
1,0,0.6478534581512212,2.305426624929829,0.0892,0.5,0.0
2,0,0.29413342665880915,2.297695083982626,0.1142,0.500379948031541,0.0007980643231790462
3,0,0.1876831489428878,2.024080464035083,0.2689,0.5982881978266857,0.18682189207158903
4,0,0.1688920536264777,1.021995940785499,0.7149,0.8418257638914103,0.682951057307069
5,0,0.10937618505209686,0.4917387397615773,0.8827,0.935077568882795,0.8696504468372681
6,0,0.12403452436439695,0.27188095711408905,0.954,0.97429529940453,0.9488661900224864
7,0,0.09869075094349682,0.233152658838755,0.9514,0.9727270674559897,0.9459751119346214
8,0,0.07699039541184902,0.1952924357050923,0.959,0.976860766020099,0.9544218832766663
9,0,0.09681125818751751,0.16891489284718111,0.9646,0.980307290888333,0.9606527394852117
10,0,0.06674776333384216,0.16580643207072074,0.9627,0.9791355056678857,0.9585400177362025
11,0,0.07006534149870276,0.18393293619867723,0.9536,0.974219460944005,0.9484275183559688
12,0,0.07227540049236268,0.12706309208159994,0.9749,0.9858896818859748,0.9720990994634201
13,0,0.06033891764469444,0.12002057354351517,0.9756,0.9864039678808973,0.9728785233618675
14,0,0.05839631577953697,0.1492015556995846,0.963,0.9794231940399258,0.958878707713822
15,0,0.05344894261099398,0.16119092591344172,0.9589,0.9768507782206335,0.9543106160639805
16,0,0.05344235656782985,0.10943611207044428,0.978,0.9876183266300215,0.9755450918437979
17,0,0.04181234143208712,0.1419569753513784,0.9649,0.9801730452016683,0.9609808363881114
18,0,0.043431707029230895,0.1090171912471485,0.9761,0.9865239853572987,0.973432056993418
19,0,0.044016429714392874,0.10025797328158359,0.9779,0.9876796272278655,0.9754354199636186
20,0,0.043442214964888995,0.10527444554931799,0.9768,0.9869835537458258,0.9742115879407027
21,0,0.03647319150855765,0.11683663286885639,0.9715,0.9839046709060527,0.9683187317888289
22,0,0.031027524538803846,0.10016047258143591,0.9765,0.986696412990131,0.9738767961675772
23,0,0.04085414073197171,0.14569011203659948,0.9585,0.9770122409886841,0.9538761458929735
24,0,0.04040015618083999,0.09552459892739726,0.978,0.9877339294873202,0.9755464756902735
25,0,0.03291982283815741,0.09088929421653982,0.9814,0.9895864363518747,0.9793247894174224
26,0,0.03212960288394242,0.08037324538632373,0.9847,0.9914646371447169,0.9829933398139454
27,0,0.030103136508259926,0.09379879169308455,0.979,0.988202732525061,0.9766566323904143
