round,average weight differences,train losses,test losses,test accuracies,average AUCs,Kappas
1,0,2.129570548690931,2.3030238045249014,0.1137,0.500148086275832,0.0007731015018697037
2,0,1.8751237424425404,2.3244247907286235,0.0982,0.5,0.0
3,0,0.9876743621273775,2.517458382685473,0.1007,0.4998198996367568,-0.0005980445334557351
4,0,0.5215687908273605,2.567556974994149,0.1011,0.5001345169452446,0.00043056322829902434
5,0,0.2855119249709139,2.7079575350330134,0.1028,0.5,0.0
6,0,0.30091830391436813,2.8122463803382436,0.0974,0.5000036305116722,4.7039666181883544e-05
7,0,0.2928690623533395,2.609633400182056,0.1065,0.5047990085618046,0.009420406391957892
8,0,0.27809511248038776,2.559760219731908,0.0974,0.5,0.0
9,0,0.2653629002585593,2.5174271832605837,0.1085,0.5044643474969781,0.009868572742040551
10,0,0.28020734108476475,2.4294293792384445,0.1135,0.5,0.0
11,0,0.1941914361471903,2.7077295734624194,0.0974,0.5,0.0
12,0,0.27061605113796594,2.519530726086562,0.1135,0.5,0.0
13,0,0.2447372532014222,2.567582836576328,0.0974,0.5,0.0
14,0,0.2690407751367493,2.478789355344833,0.1039,0.5016475233972603,0.0033178914526540066
15,0,0.2774408648241396,2.530937254049216,0.0963,0.5002827373038976,0.0005515159566479364
16,0,0.26756979899470357,2.4139754650699103,0.1028,0.5000000353303221,6.353094492631548e-07
17,0,0.2453484313120134,2.5062678270279224,0.1782,0.544189320182563,0.08851803124952377
18,0,0.2512622013977832,2.4358889965494726,0.1151,0.5067330838195281,0.013339925190449693
19,0,0.2486527100032327,2.6451486204839814,0.1029,0.5000565933016096,0.00011199280678048681
20,0,0.28723878498485483,2.377903835029359,0.1043,0.5019329003422955,0.00398136127425266
21,0,0.24965861243428664,2.457857968700919,0.1798,0.5441574439208285,0.08733210282288781
22,0,0.2357991266199811,2.446429237438615,0.2167,0.5644505647929674,0.1278121044714745
23,0,0.2893031411696604,2.3674609235897184,0.1135,0.5,0.0
24,0,0.22106795623817366,2.514264825043405,0.1903,0.5513155214407992,0.10071770656959644
25,0,0.2975951267031228,2.7647519931671725,0.098,0.5,0.0
26,0,0.2682677853857684,2.7231148731936314,0.0892,0.49999957137638296,-7.7075692875855e-06
27,0,0.280128738369835,2.523308989348685,0.1032,0.5,0.0
28,0,0.258200572326055,2.343799191675368,0.1637,0.5380747420716363,0.07431064036252225
29,0,0.2400583670220592,2.7808993530880874,0.101,0.5,0.0
30,0,0.2946850497860725,2.4455485526163865,0.163,0.5350381073098134,0.07045706658861321
31,0,0.2997766903351823,2.4785812705945056,0.1065,0.5052505773404963,0.01066586350672347
32,0,0.23165451207155868,2.467990673271714,0.1135,0.5,0.0
33,0,0.2658078981507358,2.235476879557227,0.2362,0.5688327516445773,0.14272674804559543
34,0,0.24255312863349293,2.6209643236391105,0.1178,0.5106023921716666,0.02133094731259387
35,0,0.2355605808628789,2.3329628136507266,0.2095,0.560624768043416,0.12130491766454785
36,0,0.24907826222615745,2.377295325516136,0.1292,0.5093940742970613,0.019897763676371156
37,0,0.2512381877284497,2.4001862911661718,0.2546,0.5892328985613414,0.1740992928986943
38,0,0.23391972534384373,2.467185644587134,0.098,0.5,0.0
39,0,0.2508052729987751,2.3571608415834464,0.1257,0.5127177717552668,0.02527133729037719
40,0,0.25044330806048076,2.407202369847875,0.0958,0.5,0.0
41,0,0.25150864175616083,2.3591776866062433,0.1942,0.5547306493698461,0.10716420615319205
42,0,0.2345370641908246,2.359031587649303,0.2488,0.5823689980266376,0.16479626020848118
43,0,0.24432144528773442,2.303036843135858,0.1623,0.5280632991767521,0.05665406627367231
44,0,0.23650246116680784,2.2219405713354705,0.1703,0.5345433649162379,0.07197658763699671
45,0,0.20069951151074336,2.637412467579933,0.1923,0.5532294158769069,0.10439242678582729
46,0,0.26630872961534713,2.2590737843969064,0.1854,0.547884557868332,0.09431450314678459
47,0,0.23726639081434714,2.4325257684015167,0.1116,0.5129152866504155,0.024407128566185092
48,0,0.2564909248472241,2.2158421908214594,0.1781,0.5436837802827577,0.08611419514058263
49,0,0.2192916465136446,2.2334160182126768,0.2433,0.5795499388929393,0.15845892576698012
50,0,0.20889982854766354,2.529735841568868,0.1132,0.5085148102967219,0.0166468122024949
51,0,0.24767337038294607,2.348184468639884,0.1014,0.506883210721883,0.013261215824698625
52,0,0.2243087930779438,2.651690232525965,0.1735,0.5414261354443456,0.08285524550650114
53,0,0.23607832240846216,2.3170427653440244,0.1865,0.5486689282997409,0.09715780616116827
54,0,0.23214631230803207,2.386122175083039,0.2404,0.583004964835186,0.1614250580941669
