round,average weight differences,train losses,test losses,test accuracies,average AUCs,Kappas
1,0,2.2969358873367307,2.3025475899884653,0.0889,0.499784324206375,-0.0006603193910924291
2,0,2.2924967789649964,2.301012236601228,0.0891,0.4999356493390016,-0.0001601200464445851
3,0,2.2952872967720035,2.3005150473041898,0.0892,0.5,0.0
4,0,2.271214892864227,2.2998456939770158,0.0892,0.5,0.0
5,0,2.254449269771576,2.300254926560031,0.0893,0.5000537578224267,8.538855751826791e-05
6,0,2.2605103039741516,2.297977257686056,0.0938,0.5025047455038931,0.004733829450784845
7,0,2.2661512613296506,2.2935806778585834,0.0956,0.5034914339464256,0.006614515027097339
8,0,2.2576895117759705,2.2890144715643235,0.1011,0.5064317585229736,0.012316573843213564
9,0,2.224863576889038,2.2889864551033945,0.133,0.521485831930562,0.0430682212889838
10,0,2.1940713262557985,2.2915296341962876,0.1401,0.5236912733770133,0.04754847572865753
11,0,2.12227662563324,2.3172440407382453,0.1141,0.507751449030775,0.015853698203843556
12,0,2.1256311190128327,2.3001986506638255,0.218,0.5665254179452569,0.13181202820034402
13,0,2.0707660782337185,2.2811119495683414,0.2385,0.5780063433957882,0.15502058859190798
14,0,1.9547570872306825,2.2987066287143976,0.2144,0.5648627909748514,0.12776083237552827
15,0,1.930564042329788,2.2383598506830302,0.1138,0.5001670292055896,0.00034438598393037744
16,0,1.7616773235797882,2.173987309644177,0.3195,0.6160342844751441,0.24022159894465722
17,0,1.6355281376838682,2.270754209749258,0.285,0.5962158792787651,0.1968822316753489
18,0,1.5558648550510408,2.1052889808727677,0.2725,0.5963995106589876,0.19131127492828848
19,0,1.5207015240192414,2.1264579091102456,0.2839,0.6033742082165864,0.2046973963551951
20,0,1.434724222421646,1.9798533620348402,0.3771,0.6479873782828154,0.30406948302563014
21,0,1.3425533986091613,1.8420321941375732,0.4348,0.6798050530497262,0.3684881697286592
22,0,1.283580724000931,1.7407546567309433,0.4679,0.6994210581944593,0.40729293462322996
23,0,1.3240595823526382,2.428431500295165,0.2148,0.5656902911799084,0.12739850667790187
24,0,1.2080053722858428,1.5707111449757958,0.5907,0.7737264333982531,0.5461576669111072
25,0,1.0854271060228347,1.476989549436387,0.5332,0.7362850935091942,0.480293724448749
26,0,1.0004443764686584,1.3039874172514412,0.7028,0.832267128794715,0.6695526329717092
27,0,0.8659882694482803,1.2525110814222105,0.5852,0.7648468674308357,0.5379731492449649
28,0,0.8038531506061555,1.1429595260103798,0.636,0.7941455319216169,0.5946558536884023
29,0,0.8291933166980744,1.357742217695637,0.534,0.74354647455961,0.483053999824194
30,0,0.7867170485854149,1.0769641296878742,0.6361,0.7974169472870183,0.595543828833526
31,0,0.5970788371562958,1.0392576547185326,0.6228,0.7855701713856023,0.5799130549212673
32,0,0.6720512288808823,1.0324060670129813,0.6467,0.8048428585563302,0.6076686487339813
33,0,0.5721883562207222,0.8290191209240324,0.7491,0.8577993175580361,0.7208441459404108
34,0,0.5607320503890514,0.8758960958499058,0.7221,0.8464372336455043,0.6915634181960868
35,0,0.5086867283284665,0.746207284509756,0.7758,0.8733106035100683,0.7506413616512062
36,0,0.4160988406836987,0.7248478121818251,0.7713,0.8709015824917923,0.7455919749363489
37,0,0.39540648892521857,0.8475226442904988,0.6868,0.8223916060424254,0.651378318449588
38,0,0.41169993236660957,0.770981933660568,0.7227,0.841969507567013,0.6913629920030626
39,0,0.3927506954967976,0.6690159212252137,0.7804,0.875923939707256,0.7557571276014966
40,0,0.35669690325856207,0.8091046963907351,0.6989,0.8287541974945972,0.6648080639320452
41,0,0.44807851940393445,0.6996113523176521,0.774,0.8747548389280665,0.7490290923921412
42,0,0.3825576197355986,0.6208567435194732,0.8111,0.8937604924206408,0.790023345535693
43,0,0.37839698247611525,0.5724709844513304,0.8217,0.8998068930293874,0.8017753127505846
44,0,0.3517103745788336,0.5589351737575167,0.8288,0.9028836364925338,0.8096309842297172
45,0,0.30968632027506826,0.7739356467678289,0.7107,0.8349057981297061,0.6780258723406528
46,0,0.3358832339942455,0.5532802694542392,0.8257,0.9010887991068047,0.8061632135545805
47,0,0.38434432655572887,1.0179461054741197,0.6267,0.7954957050185533,0.5858703167707123
48,0,0.36710173353552816,0.6934253742360765,0.7393,0.8520624048756279,0.709914359419469
49,0,0.3091103356331587,0.5356387526366362,0.8322,0.9046998411870902,0.8133718076583157
50,0,0.2723825927078724,0.5246376250010387,0.8269,0.9019944901585166,0.8074919549208659
51,0,0.2706462471187115,0.6360800577576753,0.7662,0.8667404187432128,0.739881851844958
52,0,0.2575793861597776,0.5785617303506584,0.797,0.884603720691229,0.7741894114567371
53,0,0.30045187272131446,0.6242297171217621,0.7796,0.8775037141695581,0.7551650645697154
54,0,0.2884197853505611,0.8050948814222008,0.7073,0.8332673283598359,0.6742608659653019
55,0,0.3038206551596522,0.46968940450887015,0.8546,0.9176900484484433,0.8383156628699203
56,0,0.2842042246833444,0.5403221820949748,0.817,0.8974654974690377,0.7966140348985865
57,0,0.2661087934672832,0.5465289347680511,0.8006,0.8865277109021191,0.7782035118481759
58,0,0.23042126376181837,0.7706823734341154,0.712,0.8360380324810948,0.6795429534783493
59,0,0.31934401560574766,0.7027285022150939,0.748,0.8608261471360545,0.7201726845455594
60,0,0.26869249537587164,0.4573917306342702,0.8538,0.9176804015082916,0.8374552329253171
61,0,0.24253909371793267,0.43633467571181095,0.862,0.9227760787140025,0.8466168392947829
62,0,0.2678755884245038,0.42987868223030856,0.867,0.9255055141471076,0.8521664232599794
63,0,0.256210501268506,0.42245836674597614,0.8673,0.9251783755494859,0.8524723089578936
64,0,0.25908276230096816,0.4302331571746024,0.867,0.9255152460525229,0.8521683425107893
65,0,0.2717126194760203,0.5951583180457923,0.7897,0.8829887034673295,0.7663459272878524
66,0,0.24293428774923087,1.0684418661199557,0.6738,0.8135469589016833,0.6368441089546049
67,0,0.3459594926983118,0.6465167611078092,0.7726,0.8740612769183894,0.7474317423454574
68,0,0.24763518340885637,0.6390246113963948,0.758,0.8622285965079758,0.7307646680604825
69,0,0.2656287343800068,0.49644877139929755,0.8287,0.9047101455542583,0.8096683923399095
70,0,0.24547374822199347,0.39125386188933803,0.8799,0.9323164826325396,0.8664780252791452
71,0,0.22965892327949405,0.38651631008477727,0.8813,0.9335454979547704,0.8680663137609135
72,0,0.22268697582185268,0.38592855750944965,0.8818,0.9334541252735562,0.8686019209932254
73,0,0.20842391770333052,0.4156422466988776,0.8622,0.9232034621719165,0.8468627194291647
74,0,0.21902535436674953,0.3859605001416176,0.8809,0.9328701810433531,0.8675921489993218
75,0,0.20831062000244857,0.3682704656889105,0.8851,0.9354696054525888,0.8722734082740485
76,0,0.21469096105545762,0.4156925263962928,0.8614,0.9227053736084729,0.8459687367879435
77,0,0.20694849874824284,0.542932341527787,0.792,0.8819515359274407,0.7686340058267747
78,0,0.2797695070877671,0.9072959817898502,0.7027,0.8366226916150674,0.6699800829150343
79,0,0.2652064623311162,0.5755646667283052,0.7853,0.878059636867668,0.7611637561294397
80,0,0.266901357807219,0.5540215905020192,0.8062,0.8928670705017003,0.7847268785587338
81,0,0.22943082040175797,0.37730066986030836,0.8724,0.9283709843759432,0.8581599891294527
82,0,0.21542018093168736,0.37608519141936,0.8787,0.9325246123359516,0.8652040637118716
83,0,0.19303022531792524,0.4900196193699624,0.8164,0.8958001277896663,0.7957998816150926
84,0,0.22390004537999628,0.3996176429947091,0.8612,0.9224432731721544,0.84573747412185
85,0,0.20363640293478963,0.3789350266099735,0.8726,0.9278338613163323,0.8583325759760227
86,0,0.23359496873803437,0.6350920414848692,0.7753,0.8757893921529085,0.750512493084133
87,0,0.22328531965613366,0.339659638963877,0.8948,0.9408031784180885,0.883051939290661
88,0,0.20824475498870018,0.7775719571075622,0.7323,0.8532019949676769,0.7028558296445054
89,0,0.2431252145394683,0.46463743853531064,0.8246,0.9004289240086173,0.8049201148982709
90,0,0.2029702987521887,0.34945653893860285,0.888,0.9366006715492418,0.8754573121319422
91,0,0.1922329945489764,0.3309031414093485,0.8955,0.941452819303039,0.8838377400644557
92,0,0.20514759447425607,0.32314284058038595,0.9007,0.9442532651506056,0.8896157365940228
93,0,0.19302687838673588,0.3553779805019783,0.8798,0.9322050228649825,0.8663526376163111
94,0,0.19021329570561646,0.3197271891507753,0.9013,0.9445331469275958,0.8902793519936325
95,0,0.17546622671186926,0.32186292790493387,0.8984,0.9430468299909727,0.8870661998484308
96,0,0.16098698569461703,0.43332030382126,0.8363,0.9074691975310707,0.8179538535816301
97,0,0.21427601207047703,0.38134073957231396,0.8681,0.9266455043044098,0.8534199574340003
98,0,0.16176172664389016,0.34952130341890514,0.8804,0.9325001792321534,0.8670132062335403
99,0,0.17134334810078145,0.32888958534332596,0.8923,0.9391275072095976,0.8802527634009749
100,0,0.2057120864558965,0.6056523675182063,0.7899,0.8842473053546206,0.7666658577897816
