round,average weight differences,train losses,test losses,test accuracies,average AUCs,Kappas
72,0,0.008328243222915465,0.2770447398826575,0.956,0.97573083543176,0.9510981135330424
73,0,0.007474399524766744,0.2473039023435799,0.9614,0.9784566405832276,0.9570940784137063
74,0,0.009320117580419821,0.2407264551444418,0.9662,0.9811479387718764,0.9624292771436272
75,0,0.008115061575081201,0.26077091921666623,0.9605,0.9781147625945991,0.9560965454083261
76,0,0.00870809963102349,0.3081054754887417,0.9424,0.9680616575852292,0.9359795653886103
77,0,0.0087770746967807,0.2753642552597508,0.9493,0.9719373236819481,0.94364438678807
78,0,0.008089273516088725,0.23700452249520904,0.9631,0.979379591501013,0.9589835437420109
79,0,0.00839807222273925,0.2368410587975174,0.9676,0.9820803213120153,0.9639878895273827
80,0,0.010278925418582125,0.26268324730502574,0.9591,0.9772710260418913,0.954537885947227
81,0,0.0063386575423646715,0.2359192853046071,0.965,0.9802148615450035,0.9610928818293442
82,0,0.00560603519112596,0.25203572289579235,0.9564,0.9755562256822217,0.9515341541150316
83,0,0.006554464812571598,0.2332425032546566,0.9656,0.9808586650874451,0.9617633646905236
84,0,0.010568628597409566,0.24762438897304473,0.9639,0.9797752374014674,0.9598718241591783
85,0,0.007040858589267979,0.2598840885671081,0.9542,0.9744228013386946,0.9490896342905012
86,0,0.008834325370844453,0.24826885380183056,0.9632,0.9790816809092325,0.9590910752834156
87,0,0.0061225244611139516,0.23616351172992378,0.9668,0.9812093832784157,0.9630933622989669
88,0,0.005285956219304353,0.2884535139343541,0.9392,0.9660673670978654,0.932413785084485
89,0,0.0073954828540121935,0.24116575437936055,0.9651,0.9802073130680732,0.9612025812445184
90,0,0.006545424893394941,0.27581693488321485,0.9563,0.9756339717825604,0.9514303948766691
91,0,0.0069438776552366716,0.2849512999034991,0.9516,0.9730497711229585,0.9462000608317246
92,0,0.006427928646120967,0.2404968729539282,0.9666,0.9815435360253538,0.9628779721254249
93,0,0.01569863889728569,0.47900604413952796,0.8583,0.9217121628503493,0.8425672055823425
94,0,0.007757433218389957,0.2759535289873743,0.9536,0.9744919845649072,0.9484344189495865
95,0,0.009467251642167362,0.29668216151037036,0.958,0.9767660799486295,0.9533214526057204
96,0,0.006490474785160687,0.24829774591953133,0.9649,0.9803117863754665,0.960983507295017
97,0,0.007500399112597936,0.3544549305158056,0.9228,0.9568941221080758,0.9141778779317496
98,0,0.006101305156997923,0.3413889168933698,0.9222,0.956435253214978,0.913505827172458
99,0,0.0054390080665082975,0.24131487177056113,0.9674,0.9817937271512008,0.9637634280953036
100,0,0.012646352239341166,0.29728170479558835,0.9455,0.9695377666891695,0.9394153826766769
